timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1666652507.35966611,407546161,1,0.03,0.04,344.98,0.014320045709609985,-0.00758913392201066,-0.0889114961028099,-0.037842005491256714,11.54912281036377,-4.177953720092773,1.8933615684509277,0.17,0.02,-0.09,219.01
1666652507.37964106,407566136,1,0.03,0.04,344.98,0.014224983751773834,-0.007961796596646309,-0.08893999457359314,-0.037811025977134705,11.54955005645752,-4.178051948547363,1.8920691013336182,0.17,0.02,-0.09,219.01
1666652507.41964626,407606141,1,0.03,0.04,344.98,0.01373746432363987,-0.008192061446607113,-0.08856909722089767,-0.03958681970834732,11.55048942565918,-4.178211212158203,1.8899524211883545,0.17,0.02,-0.09,219.01
1666652507.45966625,407646161,1,0.03,0.04,344.97,0.01372137013822794,-0.008174736052751541,-0.08811064064502716,-0.042034246027469635,11.551362037658691,-4.178470611572266,1.8879766464233398,0.17,0.02,-0.09,219.01
1666652507.49965119,407686146,1,0.03,0.04,344.97,0.013591788709163666,-0.008592014200985432,-0.08728363364934921,-0.04185707867145538,11.552233695983887,-4.1787614822387695,1.8865145444869995,0.17,0.02,-0.09,219.01
1666652507.53967929,407726174,1,0.03,0.04,344.97,0.013336255215108395,-0.008990650065243244,-0.08687703311443329,-0.04303046315908432,11.552957534790039,-4.17907190322876,1.8844417333602905,0.17,0.02,-0.09,219.01
1666652507.55963707,407746132,1,0.03,0.04,344.97,0.01329098828136921,-0.00921450462192297,-0.08671129494905472,-0.04375765100121498,11.553266525268555,-4.179234027862549,1.8832217454910278,0.17,0.02,-0.09,219.01
1666652507.57963014,407766125,1,0.03,0.04,344.97,0.01321899238973856,-0.009307833388447762,-0.08656559884548187,-0.04466237500309944,11.55362319946289,-4.179393291473389,1.8823460340499878,0.17,0.02,-0.09,219.01
1666652507.61964417,407806139,1,0.03,0.04,344.97,0.013352510519325733,-0.009572498500347137,-0.08629994094371796,-0.045651137828826904,11.555057525634766,-4.179234504699707,1.8806211948394775,0.17,0.02,-0.09,219.01
1666652507.65963817,407846133,1,0.03,0.04,344.97,0.014730040915310383,-0.008401313796639442,-0.08534596115350723,-0.036956146359443665,11.55794620513916,-4.178172588348389,1.8795615434646606,0.17,0.02,-0.09,219.01
1666652507.69965816,407886153,1,0.03,0.04,344.97,0.01681598648428917,-0.007844981737434864,-0.08449947834014893,-0.02968381531536579,11.561261177062988,-4.176843166351318,1.878906488418579,0.17,0.02,-0.09,219.01
1666652507.73965311,407926148,1,0.03,0.04,344.96,0.017784973606467247,-0.007408179808408022,-0.08374981582164764,-0.026158496737480164,11.56368637084961,-4.176050662994385,1.8774305582046509,0.17,0.02,-0.09,219.01
1666652507.75963521,407946130,1,0.04,0.04,344.96,0.018048010766506195,-0.007258307188749313,-0.0837823748588562,-0.02665890008211136,11.564579963684082,-4.175853252410889,1.876338243484497,0.17,0.02,-0.09,219.01
1666652507.77967715,407966172,1,0.04,0.04,344.97,0.018950561061501503,-0.006841693539172411,-0.08348692953586578,-0.02775394544005394,11.565961837768555,-4.17534065246582,1.8757604360580444,0.17,0.02,-0.09,219.01
1666652507.81963515,408006130,1,0.04,0.03,344.96,0.01996534690260887,-0.006524714641273022,-0.08320710062980652,-0.029900789260864258,11.56812858581543,-4.1744065284729,1.874760389328003,0.17,0.02,-0.09,219.01
1666652507.85961223,408046107,1,0.04,0.03,344.96,0.0204323660582304,-0.005407859571278095,-0.08217638731002808,-0.014688383787870407,11.570198059082031,-4.172994136810303,1.8749589920043945,0.17,0.02,-0.09,219.01
1666652507.89964128,408086136,1,0.04,0.04,344.96,0.020993124693632126,-0.003851216519251466,-0.0813482254743576,-0.0017378025222569704,11.57249641418457,-4.171231269836426,1.8757810592651367,0.17,0.02,-0.09,219.01
