timestamp,TimeUS,C,Q1,Q2,Q3,Q4
648.97666500,648976665,1,-0.38654592633247375,-0.0017923482228070498,-0.00023323477944359183,0.9222683906555176
649.01667700,649016677,1,-0.3873996138572693,-0.0017799000488594174,-0.00025404279585927725,0.9219101071357727
649.03662800,649036628,1,-0.38778582215309143,-0.0017987375613301992,-0.00025448467931710184,0.9217477440834045
649.05667100,649056671,1,-0.3881547152996063,-0.0017939262324944139,-0.00027422711718827486,0.9215924143791199
649.09662900,649096629,1,-0.38893288373947144,-0.0017597755650058389,-0.00027799123199656606,0.9212643504142761
649.13663200,649136632,1,-0.38967129588127136,-0.0017617838457226753,-0.000264155853074044,0.9209522604942322
649.17668800,649176688,1,-0.39032208919525146,-0.0017796069150790572,-0.00026352659915573895,0.920676589012146
649.21667700,649216677,1,-0.3910645842552185,-0.0018141567707061768,-0.00025499373441562057,0.9203613996505737
649.23663000,649236630,1,-0.39142754673957825,-0.001823917031288147,-0.0002585174806881696,0.9202070832252502
649.25667200,649256672,1,-0.3917636275291443,-0.001823268597945571,-0.00024357507936656475,0.9200640916824341
649.29663600,649296636,1,-0.39230477809906006,-0.0018408781616017222,-0.00024903062148950994,0.9198334217071533
649.33662700,649336627,1,-0.3926527500152588,-0.0018465534085407853,-0.0002437215589452535,0.919684886932373
649.37666100,649376661,1,-0.39293989539146423,-0.0018521324964240193,-0.000246028124820441,0.9195622801780701
649.41666700,649416667,1,-0.3930363655090332,-0.0018474567914381623,-0.00025102414656430483,0.9195210337638855
649.43663400,649436634,1,-0.39305004477500916,-0.0018713657045736909,-0.0002504626172594726,0.9195151329040527
649.45666800,649456668,1,-0.39304983615875244,-0.0018804582068696618,-0.0002460475079715252,0.9195151925086975
649.49666400,649496664,1,-0.39302629232406616,-0.001878384267911315,-0.0002582194283604622,0.9195252656936646
649.53663800,649536638,1,-0.39305365085601807,-0.0018753201002255082,-0.0002612879907246679,0.9195135831832886
649.57663800,649576638,1,-0.3930629789829254,-0.0019107002299278975,-0.00024840791593305767,0.9195095300674438
649.61663800,649616638,1,-0.3930400013923645,-0.0019140441436320543,-0.0002364503452554345,0.9195193648338318
649.63665900,649636659,1,-0.3930129408836365,-0.00191045633982867,-0.0002161002194043249,0.9195309281349182
649.65667300,649656673,1,-0.3929835855960846,-0.0019133152673020959,-0.00021137626026757061,0.919543445110321
649.69664300,649696643,1,-0.3929685354232788,-0.0019009304232895374,-0.0002245751820737496,0.9195499420166016
649.73667800,649736678,1,-0.39301609992980957,-0.001894477754831314,-0.00022929516853764653,0.9195296168327332
649.77664000,649776640,1,-0.39304956793785095,-0.0018846387974917889,-0.00022393852123059332,0.9195153117179871
649.81662800,649816628,1,-0.39306849241256714,-0.0018749868031591177,-0.0002003115223487839,0.9195072650909424
649.83666900,649836669,1,-0.3930801749229431,-0.0018837263341993093,-0.0001988767326110974,0.9195022583007812
649.85661800,649856618,1,-0.3930875062942505,-0.0018959447043016553,-0.000189041078556329,0.9194990992546082
649.89667500,649896675,1,-0.3930934965610504,-0.0018989723175764084,-0.00022198300575837493,0.9194965362548828
649.93667200,649936672,1,-0.3930118680000305,-0.0019156229682266712,-0.0002457161608617753,0.9195313453674316
649.97667300,649976673,1,-0.39293694496154785,-0.0019225095165893435,-0.0002598469436634332,0.919563353061676
650.01662900,650016629,1,-0.3928394317626953,-0.0019222997361794114,-0.00025344459572806954,0.919605016708374
650.03665600,650036656,1,-0.3927953243255615,-0.0019312039948999882,-0.00025894344435073435,0.919623851776123
650.05663900,650056639,1,-0.39273542165756226,-0.0019409585511311889,-0.00025897310115396976,0.9196494221687317
650.09667700,650096677,1,-0.39263203740119934,-0.0019556235056370497,-0.00023895107733551413,0.9196935296058655
650.13665700,650136657,1,-0.3925217390060425,-0.0019500144990161061,-0.00024251022841781378,0.919740617275238
650.17666100,650176661,1,-0.39243921637535095,-0.0019552225712686777,-0.0002380191144766286,0.9197758436203003
650.21665500,650216655,1,-0.39236390590667725,-0.0019630377646535635,-0.00022969725250732154,0.9198079705238342
650.23668500,650236685,1,-0.3923393189907074,-0.0019614247139543295,-0.00022802302555646747,0.9198184609413147
650.25662800,650256628,1,-0.39231544733047485,-0.0019757638219743967,-0.00023857374617364258,0.9198285937309265
650.29663100,650296631,1,-0.3922727406024933,-0.0019875047728419304,-0.00024235385353676975,0.919846773147583
650.33667300,650336673,1,-0.3922712802886963,-0.0019801435992121696,-0.00023492435866501182,0.9198474287986755
650.37664800,650376648,1,-0.3922847509384155,-0.001982361078262329,-0.0002460260293446481,0.9198416471481323
650.41667100,650416671,1,-0.39220911264419556,-0.0020004427060484886,-0.00025779151474125683,0.9198738932609558
650.43668200,650436682,1,-0.39216750860214233,-0.0020111165940761566,-0.00025193451438099146,0.9198915958404541
650.45663700,650456637,1,-0.3921421468257904,-0.002013935474678874,-0.00026447264826856554,0.9199023842811584
650.49664000,650496640,1,-0.39212363958358765,-0.0020149664487689734,-0.0002690047840587795,0.9199102520942688
650.53663000,650536630,1,-0.3921802341938019,-0.001997035462409258,-0.00024995292187668383,0.9198861718177795
650.57666800,650576668,1,-0.3922393321990967,-0.001999438973143697,-0.00024205836234614253,0.9198610186576843
650.61667600,650616676,1,-0.3922731280326843,-0.0019960030913352966,-0.0002333079173695296,0.9198465943336487
650.63664700,650636647,1,-0.39228716492652893,-0.0019982685334980488,-0.00023544747091364115,0.9198405742645264
650.65667200,650656672,1,-0.3923013508319855,-0.002002723515033722,-0.00023478966613765806,0.919834554195404
650.69663600,650696636,1,-0.3923749029636383,-0.0020243655890226364,-0.00023642757150810212,0.9198031425476074
650.73663200,650736632,1,-0.3924837112426758,-0.002013541990891099,-0.0002448948798701167,0.9197567105293274
