timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
1666743720.11967802,200403985,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.12143111,200405738,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.12390089,200408208,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.12645602,200410763,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.12907696,200413384,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.13208008,200416387,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.13391900,200418226,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.13637400,200420681,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.13905191,200423359,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.14142990,200425737,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.14452100,200428828,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.14638400,200430691,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.14897895,200433286,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.15145302,200435760,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.15397501,200438282,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.15700507,200441312,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.15899801,200443305,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.16144109,200445748,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.16390204,200448209,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
1666743720.16646409,200450771,0.0,-0.04,0.0,0.33,301.85,301.86,0.0,0.01,3
