timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1671115431.99956894,59231060,1,-0.8200000000000001,-0.41000000000000003,204.70000000000002,-0.041351016610860825,-0.07764241099357605,-0.046654827892780304,-0.13865816593170166,4.969518661499023,4.171905040740967,3.991788625717163,0.06,-0.06,-0.17,271.07
1671115432.01959085,59251082,1,-0.8200000000000001,-0.41000000000000003,204.70000000000002,-0.04111752659082413,-0.07742832601070404,-0.04704929143190384,-0.1350410133600235,4.969222545623779,4.172675132751465,3.9883673191070557,0.06,-0.06,-0.17,271.07
1671115432.03955197,59271043,1,-0.8200000000000001,-0.41000000000000003,204.70000000000002,-0.04131435230374336,-0.0781654492020607,-0.04703782498836517,-0.1338399201631546,4.968719959259033,4.1725311279296875,3.9863178730010986,0.06,-0.06,-0.17,271.07
1671115432.07956290,59311054,1,-0.8200000000000001,-0.41000000000000003,204.71,-0.04106567054986954,-0.07876242697238922,-0.04738929495215416,-0.1326472908258438,4.967977046966553,4.173230171203613,3.981064558029175,0.06,-0.06,-0.17,271.07
1671115432.11958790,59351079,1,-0.8200000000000001,-0.41000000000000003,204.72,-0.04093114659190178,-0.07938235998153687,-0.04745931923389435,-0.12948976457118988,4.967132091522217,4.173327922821045,3.97627592086792,0.06,-0.06,-0.17,271.07
1671115432.15959501,59391086,1,-0.8200000000000001,-0.41000000000000003,204.73000000000002,-0.04060835763812065,-0.08000976592302322,-0.047738365828990936,-0.12183752655982971,4.966469764709473,4.17381477355957,3.9712166786193848,0.06,-0.06,-0.17,271.07
1671115432.19957089,59431062,1,-0.8200000000000001,-0.41000000000000003,204.73000000000002,-0.040419284254312515,-0.08163648843765259,-0.04786819964647293,-0.11514938622713089,4.965456485748291,4.172768592834473,3.9666645526885986,0.06,-0.06,-0.17,271.07
1671115432.21956491,59451056,1,-0.8200000000000001,-0.41000000000000003,204.74,-0.040282342582941055,-0.08178463578224182,-0.04733972251415253,-0.1090005487203598,4.964734077453613,4.172881126403809,3.9657604694366455,0.06,-0.06,-0.17,271.07
1671115432.23955584,59471047,1,-0.8200000000000001,-0.41000000000000003,204.74,-0.04008226469159126,-0.08089631795883179,-0.04667218029499054,-0.09558071196079254,4.964045524597168,4.174410343170166,3.9648783206939697,0.06,-0.06,-0.17,271.07
1671115432.27955389,59511045,1,-0.8200000000000001,-0.41000000000000003,204.75,-0.04009810462594032,-0.08053506165742874,-0.04611657187342644,-0.06677163392305374,4.962635517120361,4.175436973571777,3.962984085083008,0.06,-0.06,-0.17,271.07
1671115432.31958199,59551073,1,-0.81,-0.41000000000000003,204.75,-0.04015212506055832,-0.08023922890424728,-0.04575679078698158,-0.04596899077296257,4.961212158203125,4.175911903381348,3.961099863052368,0.06,-0.06,-0.17,271.07
1671115432.35956788,59591059,1,-0.81,-0.41000000000000003,204.75,-0.04059671610593796,-0.08029688894748688,-0.04518800601363182,-0.03293701633810997,4.9598069190979,4.176846504211426,3.9591825008392334,0.06,-0.06,-0.17,271.07
1671115432.39959788,59631089,1,-0.8200000000000001,-0.42,204.76,-0.04090183973312378,-0.08055071532726288,-0.04506504535675049,-0.030026311054825783,4.958315849304199,4.176239967346191,3.957049608230591,0.06,-0.06,-0.17,271.07
1671115432.41958499,59651076,1,-0.8200000000000001,-0.42,204.77,-0.041609637439250946,-0.08020446449518204,-0.04494407773017883,-0.029376480728387833,4.957165241241455,4.1763482093811035,3.9563286304473877,0.06,-0.06,-0.17,271.07
1671115432.43953395,59671025,1,-0.8200000000000001,-0.42,204.77,-0.04167575761675835,-0.07881928235292435,-0.044459640979766846,-0.02652059495449066,4.955753803253174,4.178040504455566,3.955831527709961,0.06,-0.06,-0.17,271.07
1671115432.47955799,59711049,1,-0.8200000000000001,-0.42,204.78,-0.04243215173482895,-0.07715027034282684,-0.04392843693494797,-0.02138764038681984,4.9532880783081055,4.17933988571167,3.9544260501861572,0.06,-0.06,-0.17,271.07
1671115432.51954484,59751036,1,-0.8200000000000001,-0.42,204.79,-0.04312208667397499,-0.0761551782488823,-0.04348055273294449,-0.020501215010881424,4.950876235961914,4.180150032043457,3.952953815460205,0.06,-0.06,-0.17,271.07
1671115432.55958390,59791075,1,-0.8200000000000001,-0.42,204.79,-0.04380115121603012,-0.07469842582941055,-0.043229758739471436,-0.021456126123666763,4.948292255401611,4.181519508361816,3.95149564743042,0.06,-0.06,-0.17,271.07
1671115432.59958482,59831076,1,-0.8200000000000001,-0.42,204.79,-0.04441237449645996,-0.07436788827180862,-0.042579591274261475,-0.025528434664011,4.945974349975586,4.181365966796875,3.9497523307800293,0.06,-0.06,-0.17,271.07
1671115432.61956096,59851052,1,-0.8200000000000001,-0.42,204.79,-0.0447075329720974,-0.07377268373966217,-0.04217921942472458,-0.025047630071640015,4.944770812988281,4.181366443634033,3.94966197013855,0.06,-0.06,-0.17,271.07
1671115432.63953590,59871027,1,-0.8200000000000001,-0.42,204.79,-0.044997092336416245,-0.07195279747247696,-0.041368916630744934,-0.01737956702709198,4.943262100219727,4.182657718658447,3.950253963470459,0.06,-0.06,-0.17,271.07
1671115432.67952681,59911018,1,-0.8200000000000001,-0.42,204.8,-0.044933851808309555,-0.07071124017238617,-0.0403531938791275,3.874710091622546e-05,4.940667152404785,4.183557510375977,3.9504404067993164,0.07,-0.06,-0.17,271.07
1671115432.71955991,59951051,1,-0.8200000000000001,-0.42,204.8,-0.045332565903663635,-0.06984089314937592,-0.03918047994375229,0.010736199095845222,4.938158988952637,4.184055805206299,3.95044207572937,0.07,-0.06,-0.17,271.07
1671115432.75957394,59991065,1,-0.8200000000000001,-0.42,204.81,-0.0457100085914135,-0.06828561425209045,-0.03808644413948059,0.014503316022455692,4.935520172119141,4.18505334854126,3.950685739517212,0.07,-0.06,-0.17,271.07
1671115432.79958487,60031076,1,-0.81,-0.43,204.81,-0.04638874903321266,-0.0680059865117073,-0.03757258877158165,0.010379653424024582,4.933148384094238,4.184723854064941,3.9500904083251953,0.07,-0.06,-0.17,271.07
1671115432.81955385,60051045,1,-0.81,-0.43,204.81,-0.04595896229147911,-0.0669979602098465,-0.036751799285411835,0.010499037802219391,4.93231725692749,4.184925556182861,3.9504306316375732,0.07,-0.06,-0.17,271.07
1671115432.83959198,60071083,1,-0.81,-0.43,204.81,-0.044676221907138824,-0.06472774595022202,-0.03576536849141121,0.017499465495347977,4.931646823883057,4.186591148376465,3.951794147491455,0.07,-0.06,-0.17,271.07
1671115432.87956381,60111055,1,-0.81,-0.43,204.81,-0.042750321328639984,-0.06157541647553444,-0.03461724892258644,0.03182326257228851,4.930271148681641,4.188119888305664,3.9529101848602295,0.07,-0.06,-0.17,271.07
1671115432.91952491,60151016,1,-0.81,-0.43,204.82,-0.040882695466279984,-0.05898425355553627,-0.03378840535879135,0.0367988646030426,4.929001808166504,4.189314842224121,3.953676462173462,0.07,-0.06,-0.17,271.07
1671115432.95955586,60191047,1,-0.81,-0.43,204.82,-0.038829509168863297,-0.0559106171131134,-0.03290540352463722,0.03512623533606529,4.927948951721191,4.191162586212158,3.9547266960144043,0.07,-0.06,-0.17,271.07
1671115432.99961185,60231103,1,-0.81,-0.43,204.82,-0.03552979975938797,-0.0528305359184742,-0.031703341752290726,0.031051162630319595,4.927646636962891,4.192928314208984,3.955904960632324,0.07,-0.06,-0.17,271.07
1671115433.01956797,60251059,1,-0.81,-0.43,204.82,-0.03395472466945648,-0.051661670207977295,-0.031342558562755585,0.03394244983792305,4.927480220794678,4.1933183670043945,3.956244945526123,0.07,-0.06,-0.17,271.07
1671115433.03957987,60271071,1,-0.81,-0.43,204.82,-0.031270287930965424,-0.048739753663539886,-0.030515100806951523,0.038151100277900696,4.927873134613037,4.1950273513793945,3.9574716091156006,0.07,-0.06,-0.17,271.07
1671115433.07958603,60311077,1,-0.81,-0.43,204.82,-0.027712877839803696,-0.04539196938276291,-0.029253479093313217,0.04338898882269859,4.928227424621582,4.196858882904053,3.9586570262908936,0.07,-0.06,-0.17,271.07
1671115433.11957288,60351064,1,-0.81,-0.43,204.83,-0.024260230362415314,-0.04231595620512962,-0.02833518385887146,0.04147174581885338,4.928683280944824,4.198408126831055,3.959576368331909,0.07,-0.06,-0.17,271.07
1671115433.15953779,60391029,1,-0.8,-0.43,204.83,-0.01986713893711567,-0.038969215005636215,-0.027262326329946518,0.03607543185353279,4.929737091064453,4.2006425857543945,3.9607715606689453,0.07,-0.06,-0.17,271.07
1671115433.19955397,60431045,1,-0.8,-0.43,204.83,-0.017078600823879242,-0.037066660821437836,-0.026847800239920616,0.025162501260638237,4.930397033691406,4.20163631439209,3.960843324661255,0.07,-0.06,-0.17,271.07
1671115433.21957302,60451064,1,-0.8,-0.43,204.83,-0.016376594081521034,-0.03636874258518219,-0.02632208727300167,0.02220916748046875,4.93004035949707,4.201797962188721,3.9614386558532715,0.07,-0.06,-0.17,271.07
1671115433.23958993,60471081,1,-0.8,-0.43,204.83,-0.015341744758188725,-0.03509706258773804,-0.02534003183245659,0.026712188497185707,4.929732799530029,4.202812671661377,3.9630908966064453,0.07,-0.06,-0.17,271.07
1671115433.27957988,60511071,1,-0.8,-0.43,204.84,-0.013767305761575699,-0.03390790894627571,-0.023887867107987404,0.03878338634967804,4.92921257019043,4.2037200927734375,3.9648118019104004,0.07,-0.06,-0.17,271.07
1671115433.31960082,60551092,1,-0.8,-0.44,204.84,-0.012686528265476227,-0.032336268573999405,-0.02271190658211708,0.043937310576438904,4.928812503814697,4.204413890838623,3.9662203788757324,0.07,-0.06,-0.17,271.07
1671115433.35956693,60591058,1,-0.79,-0.44,204.85,-0.011707060970366001,-0.031000575050711632,-0.021542787551879883,0.043121833354234695,4.928518295288086,4.205353736877441,3.9679908752441406,0.07,-0.06,-0.17,271.07
1671115433.39955401,60631045,1,-0.79,-0.44,204.85,-0.011326240375638008,-0.030503015965223312,-0.020986812189221382,0.03729512169957161,4.928212642669678,4.205501079559326,3.9687438011169434,0.07,-0.06,-0.17,271.07
1671115433.41959596,60651087,1,-0.79,-0.44,204.86,-0.010810558684170246,-0.029738331213593483,-0.020381057634949684,0.03598589822649956,4.927961826324463,4.205671310424805,3.969492197036743,0.07,-0.06,-0.17,271.07
1671115433.43955183,60671043,1,-0.79,-0.44,204.86,-0.009765387512743473,-0.028633644804358482,-0.019268495962023735,0.040636785328388214,4.927704811096191,4.206486701965332,3.971268892288208,0.07,-0.06,-0.17,271.07
1671115433.47958899,60711080,1,-0.79,-0.44,204.86,-0.0081721106544137,-0.027136027812957764,-0.018090786412358284,0.05153944715857506,4.927317142486572,4.207236289978027,3.973416566848755,0.07,-0.06,-0.17,271.07
1671115433.51960588,60751097,1,-0.79,-0.44,204.86,-0.006588584743440151,-0.025777537375688553,-0.017226776108145714,0.056392885744571686,4.927030086517334,4.20778226852417,3.975277900695801,0.07,-0.06,-0.17,271.07
1671115433.55958700,60791078,1,-0.79,-0.44,204.86,-0.005073730368167162,-0.024456676095724106,-0.016125332564115524,0.05533798411488533,4.926846504211426,4.208526611328125,3.977431297302246,0.07,-0.06,-0.17,271.07
1671115433.59956384,60831055,1,-0.78,-0.44,204.86,-0.0036305508110672235,-0.023576434701681137,-0.015381786972284317,0.0463956743478775,4.926733016967773,4.208637714385986,3.9782626628875732,0.07,-0.06,-0.17,271.07
1671115433.61956191,60851053,1,-0.78,-0.45,204.87,-0.0031500416807830334,-0.023387892171740532,-0.01482018269598484,0.04365607723593712,4.926270961761475,4.208693027496338,3.9791600704193115,0.07,-0.06,-0.17,271.07
