timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1666653790.47958994,240923999,1,0.05,0.18,350.78000000000003,0.020685987547039986,-0.09836690872907639,0.0008403874817304313,-0.06042175367474556,-13.18036937713623,-11.199616432189941,0.06150183454155922,0.13,0.02,0.02,206.57
1666653790.51962376,240964033,1,0.05,0.18,350.78000000000003,0.020651111379265785,-0.0985349714756012,0.0006518235895782709,-0.05460089072585106,-13.17480182647705,-11.208415985107422,0.05912095680832863,0.13,0.02,0.02,206.57
1666653790.55963898,241004048,1,0.05,0.18,350.78000000000003,0.0205681212246418,-0.09861605614423752,0.0006764403078705072,-0.056420959532260895,-13.169931411743164,-11.216499328613281,0.056925587356090546,0.13,0.02,0.02,206.57
1666653790.57958698,241023996,1,0.05,0.18,350.78000000000003,0.02078876458108425,-0.09875566512346268,0.0007728149648755789,-0.05620152875781059,-13.167152404785156,-11.220921516418457,0.05561817064881325,0.13,0.02,0.02,206.57
1666653790.59962797,241044037,1,0.05,0.18,350.78000000000003,0.020348602905869484,-0.09884780645370483,0.0008675336139276624,-0.05631175637245178,-13.165660858154297,-11.22400188446045,0.05501656234264374,0.13,0.02,0.02,206.57
1666653790.63962197,241084031,1,0.05,0.17,350.78000000000003,0.020401498302817345,-0.09864190965890884,0.0010047279065474868,-0.05082564428448677,-13.160135269165039,-11.231417655944824,0.05380505323410034,0.13,0.02,0.02,206.57
1666653790.67959976,241124009,1,0.05,0.17,350.78000000000003,0.021913815289735794,-0.09784922748804092,0.0012623725924640894,-0.03504262864589691,-13.151782989501953,-11.239362716674805,0.05323890969157219,0.13,0.02,0.02,206.57
1666653790.71958780,241163997,1,0.06,0.17,350.78000000000003,0.023794926702976227,-0.09706083685159683,0.0016617689980193973,-0.020655222237110138,-13.142441749572754,-11.247482299804688,0.05252215638756752,0.13,0.02,0.02,206.57
1666653790.75961590,241204025,1,0.06,0.17,350.79,0.024443741887807846,-0.09667038172483444,0.0016320653958246112,-0.012301206588745117,-13.136168479919434,-11.253938674926758,0.05193578079342842,0.13,0.02,0.02,206.57
1666653790.77958894,241223998,1,0.06,0.17,350.79,0.024599669501185417,-0.09646103531122208,0.0013933067675679922,-0.009817819111049175,-13.134061813354492,-11.256664276123047,0.05177384987473488,0.13,0.02,0.02,206.57
1666653790.79957986,241243989,1,0.06,0.17,350.79,0.025285689160227776,-0.09582708775997162,0.001528286375105381,-0.00769956037402153,-13.13058090209961,-11.259954452514648,0.05144880339503288,0.13,0.02,0.02,206.57
1666653790.83959794,241284007,1,0.06,0.16,350.79,0.025438616052269936,-0.0958186537027359,0.0024699296336621046,0.0021164899226278067,-13.124353408813477,-11.269561767578125,0.05197519809007645,0.13,0.02,0.02,206.57
1666653790.87959290,241324002,1,0.06,0.16,350.79,0.024828441441059113,-0.09522683918476105,0.0031345218885689974,0.01242457702755928,-13.11888313293457,-11.2782621383667,0.052417412400245667,0.13,0.02,0.02,206.57
1666653790.91957784,241363987,1,0.06,0.16,350.79,0.024383392184972763,-0.09484772384166718,0.003952352330088615,0.0192869920283556,-13.112963676452637,-11.287398338317871,0.05285818874835968,0.13,0.02,0.02,206.57
1666653790.95962691,241404036,1,0.06,0.16,350.79,0.024069704115390778,-0.09422755986452103,0.0044886404648423195,0.019921911880373955,-13.108943939208984,-11.2944917678833,0.05299483984708786,0.13,0.02,0.02,206.57
1666653790.97959280,241424002,1,0.06,0.16,350.8,0.023894790560007095,-0.0939243882894516,0.004626477602869272,0.018805265426635742,-13.107544898986816,-11.297398567199707,0.05308569595217705,0.13,0.02,0.02,206.57
1666653790.99961686,241444026,1,0.06,0.16,350.8,0.023913312703371048,-0.09348661452531815,0.004633225500583649,0.01732802949845791,-13.105417251586914,-11.301033020019531,0.053178898990154266,0.13,0.02,0.02,206.57
1666653791.03962779,241484037,1,0.06,0.16,350.8,0.025094782933592796,-0.0915532335639,0.00542060611769557,0.01924337074160576,-13.098121643066406,-11.308412551879883,0.05398429557681084,0.13,0.02,0.02,206.57
1666653791.07957983,241523989,1,0.06,0.16,350.8,0.0256165973842144,-0.08975983411073685,0.0060330224223434925,0.021347494795918465,-13.091676712036133,-11.314981460571289,0.054596126079559326,0.13,0.02,0.02,206.57
1666653791.11958790,241563997,1,0.06,0.16,350.8,0.026346741244196892,-0.08776294440031052,0.006789102219045162,0.022387776523828506,-13.084529876708984,-11.321742057800293,0.055170852690935135,0.13,0.02,0.02,206.57
1666653791.15958977,241603999,1,0.06,0.16,350.8,0.02666405588388443,-0.08611419796943665,0.0073672751896083355,0.018608514219522476,-13.079649925231934,-11.327075004577637,0.055339325219392776,0.13,0.02,0.02,206.57
1666653791.17959976,241624009,1,0.07,0.16,350.8,0.0265575610101223,-0.0855705738067627,0.007731799967586994,0.016175540164113045,-13.077966690063477,-11.329320907592773,0.055461131036281586,0.13,0.02,0.02,206.57
1666653791.19962096,241644030,1,0.07,0.16,350.8,0.027142610400915146,-0.08472459763288498,0.007600418757647276,0.013425533659756184,-13.075300216674805,-11.331960678100586,0.05556559935212135,0.13,0.02,0.02,206.57
1666653791.23961496,241684024,1,0.07,0.16,350.8,0.026714997366070747,-0.0842466726899147,0.007770555559545755,0.008205333724617958,-13.069910049438477,-11.340988159179688,0.05551275610923767,0.13,0.02,0.02,206.57
1666653791.27959776,241724007,1,0.07,0.16,350.8,0.02634361758828163,-0.08356048166751862,0.007366688456386328,0.0013088780688121915,-13.06514835357666,-11.349184036254883,0.05538380891084671,0.13,0.02,0.02,206.57
