timestamp,TimeUS,C,Q1,Q2,Q3,Q4
1682373323.93939304,115544634,2,-0.07969687134027481,-0.008468802087008953,-0.007739056833088398,0.9967531561851501
1682373324.03938985,115644631,2,-0.07959555089473724,-0.008452404290437698,-0.0077147637493908405,0.9967615604400635
1682373324.13944197,115744683,2,-0.07951650023460388,-0.008441688492894173,-0.007806728128343821,0.9967672228813171
1682373324.23951793,115844759,2,-0.07944823801517487,-0.008424175903201103,-0.0077982209622859955,0.9967728853225708
1682373324.33951592,115944757,2,-0.07935165613889694,-0.008455321192741394,-0.007808276917785406,0.9967802166938782
1682373324.43950295,116044744,2,-0.07939163595438004,-0.008412093855440617,-0.007758711464703083,0.9967778325080872
1682373324.53942800,116144669,2,-0.07931438088417053,-0.008344383910298347,-0.007715295068919659,0.9967848658561707
1682373324.63941598,116244657,2,-0.07925274968147278,-0.008384356275200844,-0.007738160435110331,0.996789276599884
1682373324.73941302,116344654,2,-0.07920967042446136,-0.008393979631364346,-0.0077234720811247826,0.996792733669281
1682373324.83939385,116444635,2,-0.07916092872619629,-0.00841288547962904,-0.007714988198131323,0.9967964887619019
1682373324.93938398,116544625,2,-0.07903211563825607,-0.008394882082939148,-0.00776799488812685,0.9968064427375793
1682373325.03945589,116644697,2,-0.07898217439651489,-0.00837673433125019,-0.007730976678431034,0.9968108534812927
1682373325.13953090,116744772,2,-0.07889395952224731,-0.008385621011257172,-0.007722816430032253,0.9968178272247314
1682373325.23952198,116844763,2,-0.07884135842323303,-0.008392608724534512,-0.007702928502112627,0.9968220591545105
1682373325.33946085,116944702,2,-0.07886140793561935,-0.008400041610002518,-0.0077281068079173565,0.9968202710151672
1682373325.43951702,117044758,2,-0.07876512408256531,-0.008408160880208015,-0.007734040264040232,0.9968277215957642
1682373325.53942895,117144670,2,-0.07870860397815704,-0.008439327590167522,-0.007758349180221558,0.9968317747116089
1682373325.63938403,117244625,2,-0.07872863858938217,-0.008486643433570862,-0.007806276902556419,0.9968293905258179
1682373325.73941088,117344652,2,-0.07868626713752747,-0.008471949025988579,-0.007845508866012096,0.996832549571991
1682373325.83939004,117444631,2,-0.07864873856306076,-0.008490277454257011,-0.007825464941561222,0.9968355298042297
1682373325.93943191,117544673,2,-0.07857827097177505,-0.008425802923738956,-0.007846098393201828,0.9968414902687073
1682373326.03950906,117644750,2,-0.078464075922966,-0.008362924680113792,-0.007852821610867977,0.9968509078025818
1682373326.13951492,117744756,2,-0.07839646935462952,-0.008379423059523106,-0.007822257466614246,0.9968563318252563
1682373326.23945999,117844701,2,-0.07842716574668884,-0.008335553109645844,-0.007791916839778423,0.9968545436859131
1682373326.33943796,117944679,2,-0.07839729636907578,-0.008389915339648724,-0.007819578051567078,0.9968562126159668
1682373326.43942404,118044665,2,-0.07831946015357971,-0.008362682536244392,-0.00786271970719099,0.9968622326850891
1682373326.53938603,118144627,2,-0.07830800861120224,-0.008355912752449512,-0.00790033396333456,0.9968628883361816
1682373326.63938594,118244627,2,-0.07828421145677567,-0.008362200111150742,-0.00801291223615408,0.9968637824058533
1682373326.73940206,118344643,2,-0.07837652415037155,-0.008427178487181664,-0.008001046255230904,0.9968560934066772
1682373326.83945489,118444696,2,-0.07837718725204468,-0.008399532176554203,-0.00803532637655735,0.9968560338020325
1682373326.93953896,118544780,2,-0.07809724658727646,-0.008362945169210434,-0.007999099791049957,0.9968785643577576
1682373327.03949499,118644736,2,-0.07809387892484665,-0.008413007482886314,-0.008163558319211006,0.9968770742416382
1682373327.13948703,118744728,2,-0.07843022793531418,-0.008316091261804104,-0.007979611866176128,0.9968529939651489
1682373327.23938084,118844622,2,-0.07771871984004974,-0.008353534154593945,-0.008093126118183136,0.9969074726104736
1682373327.33941889,118944660,2,-0.07818351686000824,-0.008515770547091961,-0.008296897634863853,0.9968680739402771
1682373327.43938398,119044625,2,-0.07791568338871002,-0.008156093768775463,-0.007984645664691925,0.9968945980072021
1682373327.53938103,119144622,2,-0.07807830721139908,-0.008570324629545212,-0.008473167195916176,0.9968743920326233
1682373327.63939190,119244633,2,-0.07774216681718826,-0.008211137726902962,-0.007860434241592884,0.9969087243080139
1682373327.73947191,119344713,2,-0.07775863260030746,-0.00830914918333292,-0.008526052348315716,0.9969011545181274
1682373327.83949685,119444738,2,-0.0778154730796814,-0.00862893182784319,-0.007928771898150444,0.996898889541626
1682373327.93953586,119544777,2,-0.07754601538181305,-0.008324732072651386,-0.008446087129414082,0.996918261051178
1682373328.03945684,119644698,2,-0.07758427411317825,-0.00864876713603735,-0.008112696930766106,0.9969152808189392
1682373328.13943887,119744680,2,-0.07741457223892212,-0.008472372777760029,-0.008368488401174545,0.9969278573989868
1682373328.23941398,119844655,2,-0.07743531465530396,-0.008463296107947826,-0.008377988822758198,0.9969262480735779
1682373328.33938384,119944625,2,-0.07751939445734024,-0.008625298738479614,-0.008302857168018818,0.9969189763069153
1682373328.43939590,120044637,2,-0.07734118402004242,-0.008451675064861774,-0.008534563705325127,0.996932327747345
1682373328.53938103,120144622,2,-0.07738274335861206,-0.00863742921501398,-0.008208316750824451,0.9969302415847778
1682373328.63946605,120244707,2,-0.077342189848423,-0.008563320152461529,-0.008580834604799747,0.9969308972358704
1682373328.73954487,120344786,2,-0.07729137688875198,-0.008561619557440281,-0.00820920616388321,0.9969379901885986
1682373328.83954692,120444788,2,-0.0773601308465004,-0.008608033880591393,-0.008634514175355434,0.9969286322593689
1682373328.93946195,120544703,2,-0.07732132822275162,-0.008507364429533482,-0.008416697382926941,0.9969344139099121
1682373329.03938484,120644626,2,-0.07732460647821426,-0.008586324751377106,-0.008582664653658867,0.9969320297241211
1682373329.13941789,120744659,2,-0.07727034389972687,-0.008587023243308067,-0.008569777943193913,0.9969363808631897
1682373329.23938203,120844623,2,-0.07725056260824203,-0.008572210557758808,-0.008472390472888947,0.9969388842582703
1682373329.33938789,120944629,2,-0.07718241214752197,-0.008599119260907173,-0.008643599227070808,0.9969424605369568
