timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1667404645.39899993,98033446,0,3,316663399,2234,14,0.8300000000000001,42.7285854,-84.4847489,262.89,0.02376973070204258,112.24901580810547,-0.02800000086426735,0.0,1
1667404645.57939887,98213845,0,3,316663599,2234,14,0.8300000000000001,42.7285855,-84.4847489,262.92,0.02340940199792385,340.01690673828125,0.032999999821186066,0.0,1
1667404645.79901195,98433458,0,3,316663799,2234,14,0.8300000000000001,42.7285855,-84.4847489,262.95,0.0036055513191968203,213.69007873535156,-0.036000002175569534,0.0,1
1667404645.99901080,98633457,0,3,316663999,2234,14,0.8300000000000001,42.7285855,-84.4847489,262.99,0.03176476061344147,118.17857360839844,-0.08400000631809235,0.0,1
1667404646.19893575,98833382,0,3,316664199,2234,13,0.8300000000000001,42.7285855,-84.48474879999999,263.03000000000003,0.02690725028514862,318.0127868652344,0.03200000151991844,0.0,1
1667404646.39891791,99033364,0,3,316664399,2234,13,0.8300000000000001,42.7285855,-84.48474879999999,263.04,0.017464250326156616,166.7594757080078,-0.0820000022649765,0.0,1
1667404646.59902787,99233474,0,3,316664599,2234,13,0.8300000000000001,42.7285854,-84.48474879999999,263.09000000000003,0.023194829002022743,262.568603515625,0.05700000375509262,0.0,1
1667404646.79896784,99433414,0,3,316664799,2234,13,0.8300000000000001,42.7285855,-84.48474879999999,263.08,0.04143669828772545,81.67434692382812,-0.015000000596046448,0.0,1
1667404646.97933793,99613784,0,3,316664999,2234,14,0.8300000000000001,42.7285855,-84.4847487,263.12,0.0070710680447518826,188.13011169433594,0.004000000189989805,0.0,1
1667404647.19902492,99833471,0,3,316665199,2234,14,0.81,42.7285855,-84.4847487,263.14,0.022561030462384224,167.1957244873047,0.014000000432133675,0.0,1
1667404647.39902377,100033470,0,3,316665399,2234,14,0.81,42.7285855,-84.4847487,263.15,0.012806248851120472,38.65980529785156,-0.0430000014603138,0.0,1
1667404647.59900784,100233454,0,3,316665599,2234,14,0.81,42.7285855,-84.4847487,263.17,0.012529964558780193,28.610454559326172,-0.020000001415610313,0.0,1
1667404647.79893184,100433378,0,3,316665799,2234,14,0.81,42.7285855,-84.4847486,263.19,0.014000000432133675,0.0,0.01100000087171793,0.0,1
1667404647.99897790,100633424,0,3,316665999,2234,14,0.81,42.7285855,-84.4847486,263.22,0.014317821711301804,282.0947570800781,0.017000000923871994,0.0,1
1667404648.19903588,100833482,0,3,316666199,2234,12,0.89,42.7285855,-84.4847487,263.22,0.011704700998961926,160.0168914794922,-0.03500000014901161,0.0,1
1667404648.37931490,101013761,0,3,316666399,2234,12,0.89,42.728585599999995,-84.48474879999999,263.18,0.01612451672554016,299.744873046875,0.06100000441074371,0.0,1
1667404648.59902596,101233472,0,3,316666599,2234,12,0.89,42.7285857,-84.48474879999999,263.16,0.00412310566753149,75.96375274658203,0.004000000189989805,0.0,1
1667404648.79901576,101433462,0,3,316666799,2234,12,0.89,42.7285857,-84.4847489,263.13,0.03705401346087456,183.0940704345703,-0.06800000369548798,0.0,1
1667404648.99906182,101633508,0,3,316666999,2234,12,0.89,42.7285857,-84.4847489,263.11,0.01726267673075199,169.99200439453125,-0.06800000369548798,0.0,1
1667404649.19903374,101833480,0,3,316667199,2234,12,0.89,42.7285858,-84.484749,263.1,0.02163330838084221,236.3099365234375,-0.005000000353902578,0.0,1
1667404649.39901280,102033459,0,3,316667399,2234,12,0.89,42.7285858,-84.484749,263.08,0.023345235735177994,136.73568725585938,-0.052000001072883606,0.0,1
1667404649.59901977,102233466,0,3,316667599,2234,12,0.89,42.7285859,-84.4847491,263.05,0.018027756363153458,33.690067291259766,-0.0430000014603138,0.0,1
1667404649.79906797,102433514,0,3,316667799,2234,12,0.89,42.7285859,-84.4847491,263.03000000000003,0.02140093594789505,232.59466552734375,-0.005000000353902578,0.0,1
1667404649.99898291,102633429,0,3,316667999,2234,12,0.89,42.728586,-84.4847492,263.0,0.008944272063672543,153.43495178222656,-0.09200000762939453,0.0,1
1667404650.19901586,102833462,0,3,316668199,2234,12,0.89,42.728586,-84.4847492,262.99,0.00412310566753149,255.96377563476562,-0.11300000548362732,0.0,1
1667404650.39900494,103033451,0,3,316668399,2234,12,0.89,42.728586,-84.4847492,262.98,0.019723083823919296,210.46556091308594,-0.007000000216066837,0.0,1
1667404650.59904194,103233488,0,3,316668599,2234,12,0.89,42.728586,-84.48474929999999,262.95,0.012369317002594471,345.9637451171875,-0.04000000283122063,0.0,1
1667404650.79904985,103433496,0,3,316668799,2234,12,0.89,42.728586,-84.48474929999999,262.94,0.007615773472934961,156.8013916015625,-0.004000000189989805,0.0,1
1667404650.99903893,103633485,0,3,316668999,2234,12,0.89,42.728586,-84.48474929999999,262.91,0.02121320553123951,171.86988830566406,-0.0010000000474974513,0.0,1
1667404651.19902492,103833471,0,3,316669199,2234,12,0.89,42.728586,-84.48474929999999,262.88,0.015524175018072128,255.06858825683594,0.0,0.0,1
1667404651.39904284,104033489,0,3,316669399,2234,12,0.89,42.728586,-84.4847494,262.87,0.04254409670829773,246.44773864746094,-0.03200000151991844,0.0,1
1667404651.59902477,104233471,0,3,316669599,2234,12,0.89,42.728586,-84.48474949999999,262.88,0.05948109179735184,296.995849609375,-0.20000000298023224,0.0,1
1667404651.79899287,104433439,0,3,316669799,2234,11,0.89,42.728586199999995,-84.4847497,262.91,0.06935416907072067,312.6626892089844,-0.4090000092983246,0.0,1
1667404651.99901175,104633458,0,3,316669999,2234,11,0.89,42.728586299999996,-84.4847499,262.97,0.05793962627649307,291.2505187988281,-0.6300000548362732,0.0,1
1667404652.19898582,104833432,0,3,316670199,2234,11,0.89,42.7285864,-84.48474999999999,263.07,0.047010637819767,218.0887908935547,-0.6940000057220459,0.0,1
1667404652.39904189,105033488,0,3,316670399,2234,11,0.89,42.728586299999996,-84.4847501,263.2,0.11940687894821167,206.3504638671875,-0.7140000462532043,0.0,1
1667404652.59903979,105233486,0,3,316670599,2234,12,0.89,42.728586199999995,-84.4847504,263.33,0.16413715481758118,242.8105010986328,-0.7890000343322754,0.0,1
1667404652.79902482,105433471,0,3,316670799,2234,12,0.89,42.7285861,-84.48475069999999,263.46,0.05060632526874542,209.60446166992188,-0.843000054359436,0.0,1
1667404652.99904680,105633493,0,3,316670999,2234,12,0.89,42.728586199999995,-84.4847509,263.58,0.11479111760854721,288.277099609375,-0.7400000095367432,0.0,1
1667404653.19905686,105833503,0,3,316671199,2234,12,0.89,42.7285864,-84.4847515,263.72,0.3036445379257202,289.6284484863281,-0.6710000038146973,0.0,1
1667404653.39899397,106033440,0,3,316671399,2234,12,0.89,42.7285866,-84.4847522,263.82,0.25688910484313965,294.3701171875,-0.6100000143051147,0.0,1
1667404653.59900784,106233454,0,3,316671599,2234,12,0.89,42.728586799999995,-84.4847527,263.89,0.11236102879047394,253.98455810546875,-0.6410000324249268,0.0,1
1667404653.77940178,106413848,0,3,316671799,2234,12,0.89,42.7285866,-84.484753,264.03000000000003,0.16476954519748688,225.73768615722656,-0.6530000567436218,0.0,1
1667404653.99893594,106633382,0,3,316671999,2234,12,0.89,42.728586299999996,-84.4847532,264.14,0.209162637591362,188.24632263183594,-0.5040000081062317,0.0,1
1667404654.19910789,106833554,0,3,316672199,2234,12,0.89,42.7285859,-84.4847532,264.26,0.2873343229293823,167.947021484375,-0.5850000381469727,0.0,1
1667404654.39906287,107033509,0,3,316672399,2234,11,0.89,42.7285853,-84.48475309999999,264.33,0.4700383245944977,179.26858520507812,-0.48600003123283386,0.0,1
1667404654.59899974,107233446,0,3,316672599,2234,12,0.89,42.7285845,-84.48475309999999,264.38,0.46377798914909363,170.1923828125,-0.35500001907348633,0.0,1
1667404654.79903293,107433479,0,3,316672799,2234,11,0.89,42.7285837,-84.4847528,264.4,0.6332408785820007,162.8240966796875,-0.3240000009536743,0.0,1
1667404654.99901485,107633461,0,3,316672999,2234,13,0.89,42.728582499999995,-84.4847525,264.48,0.5770242810249329,174.13131713867188,-0.18800000846385956,0.0,1
1667404655.19896293,107833409,0,3,316673199,2234,12,0.9500000000000001,42.7285815,-84.4847522,264.48,0.7397493124008179,160.6587677001953,-0.16700001060962677,0.0,1
1667404655.39903092,108033477,0,3,316673399,2234,13,0.9500000000000001,42.72858,-84.48475169999999,264.52,0.8550748825073242,164.257080078125,-0.23500001430511475,0.0,1
1667404655.59897089,108233417,0,3,316673599,2234,13,0.9500000000000001,42.7285786,-84.4847511,264.6,0.7116249203681946,162.58352661132812,-0.1770000010728836,0.0,1
1667404655.79900575,108433452,0,3,316673799,2234,12,0.9500000000000001,42.7285773,-84.48475049999999,264.65,0.6983551979064941,156.00418090820312,-0.0990000069141388,0.0,1
1667404655.99902678,108633473,0,3,316673999,2234,12,0.9500000000000001,42.7285763,-84.48474999999999,264.68,0.6432177424430847,165.59646606445312,-0.34300002455711365,0.0,1
1667404656.19906378,108833510,0,3,316674199,2234,12,0.9500000000000001,42.728575199999995,-84.4847494,264.73,0.7675207257270813,154.3697509765625,-0.3400000035762787,0.0,1
1667404656.39985991,109034306,0,3,316674399,2234,12,0.9500000000000001,42.728574099999996,-84.48474879999999,264.79,0.5967931151390076,159.5001220703125,-0.3830000162124634,0.0,1
1667404656.60033894,109234785,0,3,316674599,2234,11,0.9500000000000001,42.7285733,-84.48474829999999,264.83,0.5093623399734497,158.21946716308594,-0.38700002431869507,0.0,1
1667404656.80032182,109434768,0,3,316674799,2234,11,0.9500000000000001,42.7285725,-84.4847479,264.89,0.6290191411972046,162.22755432128906,-0.4930000305175781,0.0,1
1667404657.00028682,109634733,0,3,316674999,2234,11,0.9500000000000001,42.728571699999996,-84.48474739999999,264.89,0.5532684922218323,152.55496215820312,-0.30800002813339233,0.0,1
