timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
110.87621300,110876213,0.0,0.24,0.0,-0.41000000000000003,307.79,307.8,0.0,0.01,3
110.97617600,110976176,0.0,0.24,0.0,-0.41000000000000003,307.8,307.81,0.0,0.01,3
111.07614700,111076147,0.0,0.24,0.0,-0.41000000000000003,307.8,307.81,0.0,0.01,3
111.17615200,111176152,0.0,0.24,0.0,-0.41000000000000003,307.81,307.82,0.0,0.01,3
111.27616000,111276160,0.0,0.24,0.0,-0.41000000000000003,307.81,307.82,0.0,0.01,3
111.37613100,111376131,0.0,0.24,0.0,-0.41000000000000003,307.81,307.82,0.0,0.01,3
111.47607000,111476070,0.0,0.24,0.0,-0.41000000000000003,307.82,307.83,0.0,0.01,3
111.57654500,111576545,0.0,0.24,0.0,-0.41000000000000003,307.82,307.83,0.0,0.0,3
111.67611900,111676119,0.0,0.24,0.0,-0.41000000000000003,307.82,307.83,0.0,0.01,3
111.77604300,111776043,0.0,0.24,0.0,-0.41000000000000003,307.83,307.84000000000003,0.0,0.01,3
111.87609100,111876091,0.0,0.24,0.0,-0.41000000000000003,307.83,307.84000000000003,0.0,0.01,3
111.97610300,111976103,0.0,0.24,0.0,-0.4,307.83,307.84000000000003,0.0,0.01,3
112.07607600,112076076,0.0,0.24,0.0,-0.4,307.84000000000003,307.85,0.0,0.01,3
112.17606900,112176069,0.0,0.24,0.0,-0.4,307.85,307.86,0.0,0.01,3
112.27614600,112276146,0.0,0.24,0.0,-0.4,307.85,307.86,0.0,0.01,3
112.37613200,112376132,0.0,0.24,0.0,-0.4,307.86,307.87,0.0,0.01,3
112.47616800,112476168,0.0,0.24,0.0,-0.4,307.86,307.87,0.0,0.01,3
112.57656200,112576562,0.0,0.24,0.0,-0.4,307.86,307.87,0.0,0.01,3
112.67614000,112676140,0.0,0.24,0.0,-0.4,307.87,307.88,0.0,0.01,3
112.77618400,112776184,0.0,0.24,0.0,-0.4,307.87,307.88,0.0,0.01,3
112.87610000,112876100,0.0,0.24,0.0,-0.4,307.87,307.88,0.0,0.01,3
112.97617700,112976177,0.0,0.24,0.0,-0.4,307.88,307.89,0.0,0.01,3
113.07606700,113076067,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.17614300,113176143,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.27612100,113276121,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.37612800,113376128,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.47607500,113476075,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.57649500,113576495,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.67611000,113676110,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.77605700,113776057,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.87614700,113876147,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
113.97613100,113976131,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
114.07625200,114076252,0.0,0.24,0.0,-0.39,307.88,307.89,0.0,0.01,3
114.17612500,114176125,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.01,3
114.27627200,114276272,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.01,3
114.37615000,114376150,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.01,3
114.47609700,114476097,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.01,3
114.57651400,114576514,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.01,3
114.67605000,114676050,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.01,3
114.77610000,114776100,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.0,3
114.87606900,114876069,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.0,3
114.97611400,114976114,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.0,3
115.07610200,115076102,0.0,0.24,0.0,-0.39,307.89,307.90000000000003,0.0,0.01,3
115.17615900,115176159,0.0,0.24,0.0,-0.39,307.90000000000003,307.91,0.0,0.01,3
115.27611800,115276118,0.0,0.24,0.0,-0.39,307.90000000000003,307.91,0.0,0.01,3
115.37609700,115376097,0.0,0.24,0.0,-0.39,307.91,307.92,0.0,0.01,3
115.47613600,115476136,0.0,0.24,0.0,-0.39,307.91,307.92,0.0,0.01,3
115.57650000,115576500,0.0,0.24,0.0,-0.39,307.91,307.92,0.0,0.01,3
115.67613900,115676139,0.0,0.24,0.0,-0.39,307.92,307.93,0.0,0.01,3
115.77615900,115776159,0.0,0.24,0.0,-0.39,307.92,307.93,0.0,0.01,3
115.87617600,115876176,0.0,0.24,0.0,-0.39,307.93,307.94,0.0,0.01,3
115.97609300,115976093,0.0,0.24,0.0,-0.39,307.93,307.94,0.0,0.01,3
116.07617700,116076177,0.0,0.24,0.0,-0.39,307.94,307.95,0.0,0.01,3
116.17614200,116176142,0.0,0.24,0.0,-0.39,307.94,307.95,0.0,0.01,3
116.27603800,116276038,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
116.37610700,116376107,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
116.47609800,116476098,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
116.57649000,116576490,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
116.67607200,116676072,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
116.77607500,116776075,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
116.87609100,116876091,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
116.97621500,116976215,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
117.07615000,117076150,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
117.17620500,117176205,0.0,0.24,0.0,-0.39,307.95,307.96,0.0,0.01,3
117.27622600,117276226,0.0,0.23,0.0,-0.39,307.96,307.97,0.0,0.01,3
117.37617100,117376171,0.0,0.24,0.0,-0.39,307.96,307.97,0.0,0.01,3
117.47618000,117476180,0.0,0.24,0.0,-0.39,307.96,307.97,0.0,0.01,3
117.57648400,117576484,0.0,0.24,0.0,-0.39,307.96,307.97,0.0,0.01,3
117.67614200,117676142,0.0,0.24,0.0,-0.39,307.96,307.97,0.0,0.0,3
117.77607000,117776070,0.0,0.24,0.0,-0.4,307.96,307.97,0.0,0.0,3
117.87618700,117876187,0.0,0.24,0.0,-0.4,307.96,307.97,0.0,0.0,3
117.97612900,117976129,0.0,0.24,0.0,-0.4,307.97,307.98,0.0,0.0,3
118.07609100,118076091,0.0,0.24,0.0,-0.4,307.97,307.98,0.0,0.0,3
118.17607800,118176078,0.0,0.24,0.0,-0.4,307.97,307.98,0.0,0.0,3
118.27608900,118276089,0.0,0.24,0.0,-0.4,307.97,307.98,0.0,0.0,3
