timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
35.67313100,35673131,0.0,-0.03,0.0,0.52,87.37,87.37,0.0,0.01,3
35.77306600,35773066,0.0,-0.04,0.0,0.53,87.37,87.35000000000001,0.0,0.01,3
35.87305200,35873052,0.0,-0.03,0.0,0.53,87.37,87.34,0.0,0.01,3
35.97295100,35972951,0.0,-0.03,0.0,0.52,87.37,87.35000000000001,0.0,0.01,3
36.07299000,36072990,0.0,-0.03,0.0,0.52,87.37,87.34,0.0,0.01,3
36.17330400,36173304,0.0,-0.06,0.0,0.54,87.37,87.39,0.0,0.01,3
36.27275800,36272758,0.0,0.0,0.0,0.5,87.37,87.35000000000001,0.0,0.01,3
36.37283400,36372834,0.0,0.02,0.0,0.47000000000000003,87.37,87.35000000000001,0.0,0.01,3
36.47282900,36472829,0.0,0.03,0.0,0.48,87.37,87.4,0.0,0.01,3
36.57290700,36572907,0.0,0.07,0.0,0.46,87.37,87.42,0.0,0.01,3
36.67278800,36672788,0.0,0.09,0.0,0.44,87.37,87.4,0.0,0.0,3
36.77265200,36772652,0.0,0.1,0.0,0.46,87.37,87.41,0.0,0.0,3
36.87270200,36872702,0.0,0.12,0.0,0.44,87.37,87.4,0.0,0.01,3
36.97270900,36972709,0.0,0.13,0.0,0.43,87.37,87.42,0.0,0.01,3
37.07298700,37072987,0.0,0.14,0.0,0.43,87.37,87.44,0.0,0.01,3
37.17297700,37172977,0.0,0.16,0.0,0.41000000000000003,87.37,87.44,0.0,0.01,3
37.27280800,37272808,0.0,0.13,0.0,0.43,87.37,87.44,0.0,0.01,3
37.37284100,37372841,0.0,0.15,0.0,0.41000000000000003,87.37,87.47,0.0,0.01,3
37.47292800,37472928,0.0,0.2,0.0,0.37,87.37,87.48,0.0,0.01,3
37.57271900,37572719,0.0,0.18,0.0,0.35000000000000003,87.37,87.47,0.0,0.01,3
37.67273200,37672732,0.0,0.19,0.0,0.38,87.47,87.47,0.0,0.01,3
37.77267700,37772677,0.0,0.17,0.0,0.38,87.46000000000001,87.46000000000001,0.0,0.01,3
37.87270900,37872709,0.0,0.16,0.0,0.36,87.46000000000001,87.46000000000001,0.0,0.01,3
37.97300100,37973001,0.0,0.15,0.0,0.37,87.48,87.48,0.0,0.01,3
38.07298300,38072983,0.0,0.15,0.0,0.39,87.46000000000001,87.46000000000001,0.0,0.01,3
38.17304200,38173042,0.0,0.16,0.0,0.37,87.44,87.43,0.0,0.01,3
