timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
1682451313.18058610,10496424,0.0,-0.16,0.0,-0.08,359.99,0.0,1.0,1.0,0
1682451313.28043008,10596268,0.0,-0.15,0.0,-0.08,211.64000000000001,211.65,1.0,0.8,0
1682451313.38046718,10696305,0.0,-0.16,0.0,-0.08,211.06,211.07,1.0,0.66,0
1682451313.48029113,10796129,0.0,-0.16,0.0,-0.08,210.41,210.42000000000002,0.8,0.55,0
1682451313.58023405,10896072,0.0,-0.17,0.0,-0.06,209.91,209.92000000000002,0.8,0.46,0
1682451313.68023205,10996070,0.0,-0.18,0.0,-0.03,209.61,209.62,0.64,0.38,0
1682451313.78023720,11096075,0.0,-0.2,0.0,0.02,209.17000000000002,209.18,0.64,0.32,0
1682451313.88026524,11196103,0.0,-0.21,0.0,0.06,208.79,208.8,0.51,0.27,0
1682451313.98033619,11296174,0.0,-0.22,0.0,0.11,208.5,208.51,0.51,0.23,0
1682451314.08046722,11396305,0.0,-0.23,0.0,0.14,208.16,208.17000000000002,0.41000000000000003,0.2,0
1682451314.18056417,11496402,0.0,-0.24,0.0,0.15,207.78,207.79,0.41000000000000003,0.17,0
1682451314.28063107,11596469,0.0,-0.26,0.0,0.16,207.51,207.52,0.32,0.15,0
1682451314.38053608,11696374,0.0,-0.25,0.0,0.17,207.24,207.25,0.32,0.13,0
1682451314.48039412,11796232,0.0,-0.27,0.0,0.18,206.96,206.97,0.26,0.11,0
1682451314.58035207,11896190,0.0,-0.25,0.0,0.19,206.75,206.76,0.26,0.1,0
1682451314.68032312,11996161,0.0,-0.26,0.0,0.2,206.56,206.57,0.21,0.09,0
1682451314.78035116,12096189,0.0,-0.24,0.0,0.21,206.45000000000002,206.46,0.21,0.07,0
1682451314.88043714,12196275,0.0,-0.25,0.0,0.22,206.37,206.38,0.16,0.06,0
1682451314.98048615,12296324,0.0,-0.24,0.0,0.23,206.22,206.23000000000002,0.16,0.05,0
1682451315.08064508,12396483,0.0,-0.25,0.0,0.24,206.08,206.09,0.13,0.05,0
1682451315.18054414,12496382,-0.07,-0.38,0.0,0.25,359.99,0.0,0.13,0.04,3
1682451315.28053904,12596377,-0.03,-0.37,0.0,0.24,359.99,0.0,0.1,0.03,3
1682451315.38052917,12696367,-0.01,-0.37,0.0,0.25,359.99,0.0,0.1,0.03,3
1682451315.48054814,12796386,0.0,-0.36,0.0,0.24,359.99,0.0,0.08,0.03,3
1682451315.58043814,12896276,0.0,-0.37,0.0,0.24,359.99,0.0,0.08,0.03,3
1682451315.68038511,12996223,0.0,-0.36,0.0,0.24,0.0,0.0,0.06,0.02,3
1682451315.78047419,13096312,0.0,-0.37,0.0,0.25,0.0,0.0,0.06,0.02,3
1682451315.88054419,13196382,0.0,-0.36,0.0,0.25,0.0,0.0,0.05,0.02,3
1682451315.98082018,13296658,0.0,-0.37,0.0,0.26,0.0,0.0,0.05,0.02,3
1682451316.08075523,13396593,0.0,-0.36,0.0,0.26,359.99,0.0,0.04,0.02,3
1682451316.18072820,13496566,0.0,-0.36,0.0,0.26,359.99,0.0,0.04,0.01,3
1682451316.28054214,13596380,0.0,-0.35000000000000003,0.0,0.26,359.99,0.0,0.03,0.01,3
1682451316.38043809,13696276,0.0,-0.35000000000000003,0.0,0.27,359.99,0.0,0.03,0.01,3
1682451316.48036408,13796202,0.0,-0.35000000000000003,0.0,0.27,359.99,0.0,0.02,0.01,3
1682451316.58038211,13896220,0.0,-0.33,0.0,0.28,0.0,0.0,0.02,0.01,3
1682451316.68045807,13996296,0.0,-0.33,0.0,0.28,359.99,0.0,0.02,0.01,3
1682451316.78053021,14096368,0.0,-0.32,0.0,0.28,0.0,0.0,0.02,0.01,3
1682451316.88079524,14196633,0.0,-0.32,0.0,0.28,0.0,0.0,0.01,0.01,3
1682451316.98071408,14296552,0.0,-0.3,0.0,0.3,203.91,203.92000000000002,0.01,0.01,3
1682451317.08076525,14396603,0.0,-0.31,0.0,0.3,203.92000000000002,203.93,0.01,0.01,3
1682451317.18053818,14496376,0.0,-0.3,0.0,0.3,203.97,203.98000000000002,0.01,0.01,3
1682451317.28043604,14596274,0.0,-0.3,0.0,0.3,204.05,204.06,0.01,0.01,3
1682451317.38037419,14696212,0.0,-0.3,0.0,0.3,204.22,204.23000000000002,0.01,0.01,3
1682451317.48040819,14796246,0.0,-0.29,0.0,0.31,204.4,204.41,0.0,0.01,3
1682451317.58054709,14896385,0.0,-0.3,0.0,0.32,204.53,204.54,0.0,0.01,3
1682451317.68053913,14996377,0.0,-0.29,0.0,0.32,204.62,204.63,0.0,0.01,3
1682451317.78062916,15096467,0.0,-0.3,0.0,0.33,204.67000000000002,204.68,0.0,0.01,3
1682451317.88058209,15196420,0.0,-0.29,0.0,0.31,204.70000000000002,204.71,0.0,0.01,3
1682451317.98072410,15296562,0.0,-0.29,0.0,0.33,204.69,204.70000000000002,0.0,0.01,3
1682451318.08059120,15396429,0.0,-0.29,0.0,0.32,204.68,204.69,0.0,0.0,3
1682451318.18044209,15496280,0.0,-0.29,0.0,0.35000000000000003,204.67000000000002,204.68,0.0,0.0,3
