timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1682451314.17995620,11495794,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451314.27989507,11595733,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451314.37991118,11695749,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451314.47989321,11795731,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451314.57989407,11895732,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451314.67988825,11995726,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451314.77989507,12095733,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451314.87994123,12195779,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451314.97995615,12295794,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451315.07995105,12395789,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682451315.17988110,12495719,2,-0.33,0.06,359.99,0.006183256395161152,0.0013285382883623242,0.017022084444761276,0.005945321172475815,0.0,0.0,0.0006957685691304505,0.0,0.0,0.0,0.0
1682451315.27989411,12595732,2,-0.33,0.06,359.98,0.008671347983181477,-0.002268596086651087,0.06040463224053383,0.036328431218862534,0.0,0.0,0.0049034226685762405,0.0,0.0,0.0,0.0
1682451315.37989426,12695732,2,-0.33,0.05,359.98,0.012945011258125305,-0.0004481396172195673,0.10782969743013382,-0.3128878176212311,0.0,0.0,-0.03263729065656662,0.0,0.0,0.0,0.0
1682451315.47988009,12795718,2,-0.32,0.05,359.98,0.016210488975048065,-0.002103267004713416,0.1407558023929596,-0.27880361676216125,0.0,0.0,-0.04759367182850838,0.0,0.0,0.0,0.0
1682451315.57988310,12895721,2,-0.32,0.05,359.97,0.01919545605778694,-0.00033827227889560163,0.1657702624797821,0.058638542890548706,0.0,0.0,-0.03636414557695389,0.0,0.0,0.0,0.0
1682451315.67990923,12995747,2,-0.31,0.04,359.96,0.02321625128388405,-0.0009292378672398627,0.1842932105064392,0.28784117102622986,0.0,0.0,-0.01301922369748354,0.0,0.0,0.0,0.0
1682451315.77993512,13095773,2,-0.32,0.04,359.95,0.024231500923633575,-3.057184585486539e-05,0.19628030061721802,0.3174370527267456,0.0,0.0,0.009333789348602295,0.0,0.0,0.0,0.0
1682451315.87995219,13195790,2,-0.31,0.03,359.95,0.029771598055958748,0.0003695944033097476,0.20266029238700867,0.24217776954174042,0.0,0.0,0.02785373479127884,0.0,0.0,0.0,0.0
1682451315.97994304,13295781,2,-0.32,0.03,359.94,0.03210524097084999,-0.000665613217279315,0.20890262722969055,0.19956137239933014,0.0,0.0,0.04658566042780876,0.0,0.0,0.0,0.0
1682451316.07989311,13395731,2,-0.31,0.04,359.94,0.03727792948484421,-7.473705045413226e-05,0.21285119652748108,0.1954759955406189,0.0,0.0,0.06598614901304245,0.0,0.0,0.0,0.0
1682451316.17989111,13495729,2,-0.31,0.04,359.93,0.0388360433280468,-0.00135220552328974,0.215094193816185,0.1724512279033661,0.0,0.0,0.08270598948001862,0.0,0.0,0.0,0.0
1682451316.27988505,13595723,2,-0.3,0.04,359.93,0.04117313027381897,5.660395618178882e-05,0.21474717557430267,0.11694613099098206,0.0,0.0,0.09448621422052383,0.0,0.0,0.0,0.0
1682451316.37988424,13695722,2,-0.31,0.06,359.93,0.04220876097679138,-0.0005731484852731228,0.2144661843776703,0.09239483624696732,0.0,0.0,0.10599096864461899,0.0,0.0,0.0,0.0
1682451316.47988009,13795718,2,-0.31,0.06,359.92,0.041844747960567474,0.0007365444325841963,0.210760235786438,0.05840117856860161,0.0,0.0,0.1124318465590477,0.0,0.0,0.0,0.0
1682451316.57989407,13895732,2,-0.3,0.08,359.92,0.04160432890057564,-0.00016490169218741357,0.20605862140655518,0.01723257079720497,0.0,0.0,0.11649668961763382,0.0,0.0,0.0,0.0
1682451316.67993402,13995772,2,-0.3,0.09,359.91,0.03975147381424904,0.0009137086453847587,0.20103366672992706,0.011341139674186707,0.0,0.0,0.11951183527708054,0.0,0.0,0.0,0.0
1682451316.77996922,14095807,2,-0.28,0.1,359.91,0.037044454365968704,0.00037425788468681276,0.1956213116645813,-0.004226080607622862,0.0,0.0,0.12042155116796494,0.0,0.0,0.0,0.0
1682451316.87993908,14195777,2,-0.29,0.11,359.90000000000003,0.03461005911231041,0.0014416745398193598,0.18870531022548676,-0.04115668684244156,0.0,0.0,0.11723184585571289,0.0,0.0,0.0,0.0
1682451316.97989511,14295733,2,-0.28,0.19,203.73000000000002,0.02978455275297165,-0.000567512062843889,0.18324723839759827,-0.0428844653069973,0.0,0.0,0.11568184196949005,0.0,0.0,0.0,0.0
1682451317.07989311,14395731,2,-0.29,0.17,203.74,0.021712366491556168,-0.001824093866162002,0.1795857846736908,0.011665042489767075,0.0,0.0,0.11860381066799164,0.0,0.0,0.0,0.0
1682451317.17988014,14495718,2,-0.28,0.15,203.78,0.01501445658504963,-0.005700828041881323,0.17574143409729004,0.05145011469721794,0.0,0.0,0.12321491539478302,0.0,0.0,0.0,0.0
1682451317.27988815,14595726,2,-0.27,0.15,203.85,0.008336860686540604,-0.0063924845308065414,0.17298196256160736,0.05971343070268631,0.0,0.0,0.12805208563804626,0.0,0.0,0.0,0.0
1682451317.37988925,14695727,2,-0.27,0.13,204.01,0.0015064012259244919,-0.010250847786664963,0.1677899956703186,0.01665409281849861,0.0,0.0,0.1280919909477234,0.0,0.0,0.0,0.0
1682451317.47993112,14795769,2,-0.26,0.13,204.18,0.0029377827886492014,-0.009130888618528843,0.1598862111568451,-0.043718621134757996,0.0,0.0,0.12375379353761673,0.0,0.0,0.0,0.0
1682451317.57994103,14895779,2,-0.27,0.14,204.29,-0.006863636430352926,-0.013636382296681404,0.15378694236278534,-0.07855109870433807,0.0,0.0,0.11736491322517395,0.0,0.0,0.0,0.0
