timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
1676238288.99489307,145683494,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238288.99656701,145685168,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238288.99902606,145687627,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.00142503,145690026,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.00391006,145692511,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.00708389,145695685,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.00912690,145697728,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.01140594,145700007,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.01387000,145702471,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.01655507,145705156,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.01969504,145708296,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.02205801,145710659,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.02387190,145712473,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.02639604,145714997,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.02908301,145717684,0.0,0.39,0.0,-0.04,335.11,335.12,0.0,0.01,3
1676238289.03169703,145720298,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.03412104,145722722,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.03640294,145725004,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.03910089,145727702,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.04157400,145730175,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.04414606,145732747,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.04665494,145735256,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.04890394,145737505,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.05158210,145740183,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.05404091,145742642,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.05664492,145745246,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.05942988,145748031,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.06155396,145750155,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.06408191,145752683,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.06642008,145755021,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.06910706,145757708,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.07178807,145760389,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.07408190,145762683,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.07648706,145765088,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.07897902,145767580,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.08184409,145770445,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.08424187,145772843,0.0,0.39,0.0,-0.04,335.1,335.11,0.0,0.01,3
1676238289.08655691,145775158,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.08898187,145777583,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.09140491,145780006,0.0,0.39,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.09435987,145782961,0.0,0.39,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.09702492,145785626,0.0,0.39,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.09909487,145787696,0.0,0.39,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.10139608,145789997,0.0,0.4,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.10388708,145792488,0.0,0.4,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.10683608,145795437,0.0,0.4,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.10936904,145797970,0.0,0.4,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.11140609,145800007,0.0,0.4,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.11388493,145802486,0.0,0.4,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.11640596,145805007,0.0,0.4,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.11926794,145807869,0.0,0.4,0.0,-0.04,335.09000000000003,335.1,0.0,0.01,3
1676238289.12169695,145810298,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.12394094,145812542,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.12640309,145815004,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.12909889,145817700,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.13180304,145820404,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.13415694,145822758,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.13641095,145825012,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.13900399,145827605,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.14160109,145830202,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.14421797,145832819,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.14663887,145835240,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.14890194,145837503,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.15160298,145840204,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.15425801,145842859,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.15642691,145845028,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.15933800,145847939,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.16143394,145850035,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.16407704,145852678,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.16670394,145855305,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.16897798,145857579,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.17168593,145860287,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.17404890,145862650,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.17657590,145865177,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.17917705,145867778,0.0,0.4,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.18139887,145870000,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.18425393,145872855,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.18658495,145875186,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.18906498,145877666,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.19217396,145880775,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.19387007,145882471,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.19718695,145885788,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.19909787,145887699,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.20141006,145890011,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.20435405,145892955,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.20639586,145894997,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.20947599,145898077,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.21142697,145900028,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.21394110,145902542,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.21666598,145905267,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.21908998,145907691,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.22180986,145910411,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.22394800,145912549,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.22640991,145915011,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.22928190,145917883,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.23157787,145920179,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.23423100,145922832,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.23640704,145925008,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.23892188,145927523,0.0,0.39,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.24185300,145930454,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.24404192,145932643,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.24665189,145935253,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.24887896,145937480,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.25176096,145940362,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.25407195,145942673,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.25655103,145945152,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.25933194,145947933,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.26139688,145949998,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.26425600,145952857,0.0,0.38,0.0,-0.05,335.09000000000003,335.1,0.0,0.01,3
1676238289.26657891,145955180,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.26898408,145957585,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.27170587,145960307,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.27390599,145962507,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.27687287,145965474,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.27910590,145967707,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.28140998,145970011,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.28419495,145972796,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.28654599,145975147,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.28935599,145977957,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.29143500,145980036,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.29388690,145982488,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.29683304,145985434,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.29910803,145987709,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.30179906,145990400,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
1676238289.30393791,145992539,0.0,0.38,0.0,-0.05,335.1,335.11,0.0,0.01,3
