timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
1678916759.97982597,98401052,0.0,1.12,0.0,-0.78,334.66,334.67,0.0,0.01,3
1678916760.07984400,98501070,0.0,1.12,0.0,-0.79,334.66,334.67,0.0,0.01,3
1678916760.17976904,98600995,0.0,1.12,0.0,-0.79,334.66,334.66,0.0,0.02,3
1678916760.27999187,98701218,0.0,1.1300000000000001,0.0,-0.8,334.66,334.66,0.0,0.02,3
1678916760.37971306,98800939,0.0,1.12,0.0,-0.8,334.66,334.64,0.0,0.02,3
1678916760.47970009,98900926,0.0,1.1400000000000001,0.0,-0.8,334.66,334.63,0.01,0.02,3
1678916760.57965493,99000881,0.0,1.1300000000000001,0.0,-0.8,334.66,334.61,0.01,0.02,3
1678916760.67970896,99100935,0.0,1.1400000000000001,0.0,-0.8,334.66,334.6,0.01,0.02,3
1678916760.77976704,99200993,0.0,1.1400000000000001,0.0,-0.81,334.66,334.59000000000003,0.01,0.02,3
1678916760.87977886,99301005,0.0,1.1400000000000001,0.0,-0.81,334.66,334.59000000000003,0.01,0.02,3
1678916760.97982001,99401046,0.0,1.1500000000000001,0.0,-0.81,334.66,334.58,0.01,0.02,3
1678916761.08001590,99501242,0.0,1.1400000000000001,0.0,-0.8200000000000001,334.66,334.58,0.01,0.02,3
1678916761.18007588,99601302,0.0,1.16,0.0,-0.8200000000000001,334.66,334.58,0.01,0.01,3
1678916761.28026891,99701495,0.0,1.1500000000000001,0.0,-0.8200000000000001,334.66,334.58,0.01,0.01,3
1678916761.37966204,99800888,0.0,1.17,0.0,-0.8300000000000001,334.66,334.58,0.01,0.01,3
1678916761.47999597,99901222,0.0,1.16,0.0,-0.8300000000000001,334.66,334.57,0.01,0.01,3
1678916761.58009505,100001321,0.0,1.16,0.0,-0.84,334.66,334.57,0.01,0.01,3
1678916761.67992306,100101149,0.0,1.18,0.0,-0.8300000000000001,334.66,334.56,0.01,0.0,3
1678916761.77998996,100201216,0.0,1.17,0.0,-0.84,334.66,334.56,0.01,0.01,3
1678916761.88009596,100301322,0.0,1.19,0.0,-0.84,334.66,334.56,0.01,0.01,3
1678916761.98004389,100401270,0.0,1.19,0.0,-0.84,334.54,334.55,0.01,0.01,3
1678916762.08001304,100501239,0.0,1.2,0.0,-0.84,334.54,334.55,0.01,0.01,3
1678916762.18021297,100601439,0.0,1.2,0.0,-0.84,334.54,334.55,0.01,0.01,3
1678916762.28003693,100701263,0.0,1.2,0.0,-0.85,334.54,334.55,0.01,0.01,3
1678916762.38002396,100801250,0.0,1.22,0.0,-0.85,334.53000000000003,334.54,0.01,0.01,3
1678916762.47975397,100900980,0.0,1.21,0.0,-0.85,334.52,334.53000000000003,0.01,0.01,3
1678916762.57974696,101000973,0.0,1.23,0.0,-0.86,334.52,334.54,0.01,0.01,3
1678916762.67978787,101101014,0.0,1.22,0.0,-0.86,334.52,334.52,0.0,0.01,3
1678916762.77986789,101201094,0.0,1.23,0.0,-0.87,334.52,334.52,0.0,0.01,3
1678916762.87985086,101301077,0.0,1.23,0.0,-0.87,334.52,334.51,0.01,0.01,3
1678916762.97977805,101401004,0.0,1.24,0.0,-0.87,334.52,334.52,0.01,0.01,3
1678916763.07968307,101500909,0.0,1.24,0.0,-0.89,334.52,334.5,0.01,0.01,3
