timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
11.50078600,11500786,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.60074700,11600747,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.70069800,11700698,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.80069500,11800695,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.90069100,11900691,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.00073100,12000731,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.10073100,12100731,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.20075200,12200752,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.30075000,12300750,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.40076700,12400767,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.50071800,12500718,2,-0.01,0.5700000000000001,0.0,0.0005912321503274143,-0.0019620119128376245,0.009716127067804337,-0.0012844830052927136,0.0,0.0,0.0003318375675007701,0.0,0.0,0.0,0.0
12.60069800,12600698,2,-0.02,0.5700000000000001,359.99,0.0002865143760573119,-0.0025513232685625553,0.045918066054582596,0.021953321993350983,0.0,0.0,0.003473838558420539,0.0,0.0,0.0,0.0
12.70069400,12700694,2,-0.02,0.5700000000000001,0.0,0.0007679615519009531,-0.0034408061765134335,0.08955748379230499,1.9978104829788208,0.0,0.0,0.23938293755054474,0.0,0.0,0.0,0.0
12.80069500,12800695,2,-0.03,0.5700000000000001,0.0,0.0005997736006975174,-0.004273124970495701,0.12081120908260345,3.139723300933838,0.0,0.0,0.49642953276634216,0.0,0.0,0.0,0.0
12.90073700,12900737,2,-0.03,0.56,0.0,0.0008350221905857325,-0.0046975393779575825,0.14186590909957886,2.806999921798706,0.0,0.0,0.7177425622940063,0.0,0.0,0.0,0.0
13.00069900,13000699,2,-0.03,0.5700000000000001,0.01,0.002035105600953102,-0.0062535484321415424,0.15639975666999817,2.0789709091186523,0.0,0.0,0.8976703882217407,0.0,0.0,0.0,0.0
13.10074400,13100744,2,-0.03,0.5700000000000001,0.0,0.0008584976312704384,-0.00759807089343667,0.16602520644664764,1.463049054145813,0.0,0.0,1.041474461555481,0.0,0.0,0.0,0.0
13.20074800,13200748,2,-0.03,0.56,0.0,0.0008621378219686449,-0.009305713698267937,0.1726280152797699,1.0675957202911377,0.0,0.0,1.1603047847747803,0.0,0.0,0.0,0.0
13.30078700,13300787,2,-0.04,0.56,0.01,0.00023127527674660087,-0.010791015811264515,0.17837142944335938,0.8480643033981323,0.0,0.0,1.2603883743286133,0.0,0.0,0.0,0.0
13.40071700,13400717,2,-0.03,0.56,0.01,0.0008961156709119678,-0.01137141790241003,0.1823684126138687,0.7173065543174744,0.0,0.0,1.3463122844696045,0.0,0.0,0.0,0.0
13.50069500,13500695,2,-0.03,0.56,0.01,0.0015724197728559375,-0.012009892612695694,0.18572989106178284,0.5957132577896118,0.0,0.0,1.4182884693145752,0.0,0.0,0.0,0.0
13.60069100,13600691,2,-0.03,0.56,0.02,0.001304558478295803,-0.012050083838403225,0.18624138832092285,0.4797656238079071,0.0,0.0,1.4753437042236328,0.0,0.0,0.0,0.0
