timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1671114299.39855003,96986695,1,-0.55,0.08,209.08,-0.07902907580137253,-0.09182798862457275,-0.06517782062292099,-0.11167597025632858,4.227994441986084,0.9006388187408447,0.9822139739990234,0.09,-0.17,-0.07,256.42
1671114299.43855405,97026699,1,-0.55,0.08,209.09,-0.07868415862321854,-0.09211552143096924,-0.06521978229284286,-0.0996462032198906,4.220690727233887,0.898254930973053,0.9782853126525879,0.09,-0.17,-0.07,256.42
1671114299.45857191,97046717,1,-0.55,0.08,209.09,-0.0785798504948616,-0.09165412932634354,-0.06566670536994934,-0.09581518918275833,4.216132164001465,0.8973549604415894,0.9764055013656616,0.09,-0.17,-0.07,256.42
1671114299.47857499,97066720,1,-0.56,0.08,209.09,-0.07864653319120407,-0.09131768345832825,-0.06574982404708862,-0.09209228307008743,4.2118635177612305,0.8963844180107117,0.9743912220001221,0.09,-0.17,-0.07,256.42
1671114299.51857805,97106723,1,-0.55,0.08,209.09,-0.07841527462005615,-0.09141497313976288,-0.06608973443508148,-0.09109559655189514,4.205119609832764,0.8938555717468262,0.9705407619476318,0.09,-0.17,-0.07,256.42
1671114299.55857587,97146721,1,-0.55,0.08,209.1,-0.07818862050771713,-0.09186889976263046,-0.06600333005189896,-0.0912393182516098,4.1989240646362305,0.8912209272384644,0.9668821096420288,0.09,-0.17,-0.07,256.42
1671114299.59852600,97186671,1,-0.55,0.08,209.1,-0.07801860570907593,-0.09230451285839081,-0.06614384055137634,-0.0902886763215065,4.193169116973877,0.8884423971176147,0.9633737802505493,0.09,-0.17,-0.07,256.42
1671114299.63855100,97226696,1,-0.55,0.08,209.1,-0.07626736164093018,-0.09090593457221985,-0.0654875785112381,-0.07665316760540009,4.186100959777832,0.8868986964225769,0.9615902900695801,0.1,-0.17,-0.07,256.42
1671114299.65859604,97246741,1,-0.56,0.08,209.1,-0.07540509104728699,-0.09001100808382034,-0.06496018916368484,-0.0664391964673996,4.182231426239014,0.8863475322723389,0.9607863426208496,0.1,-0.17,-0.07,256.42
1671114299.67857599,97266721,1,-0.56,0.08,209.1,-0.07456067949533463,-0.08883847296237946,-0.0646926760673523,-0.0578838549554348,4.178680896759033,0.8857981562614441,0.9600170254707336,0.1,-0.17,-0.07,256.42
1671114299.71855688,97306702,1,-0.56,0.08,209.1,-0.07332676649093628,-0.08768489211797714,-0.06449998915195465,-0.0452096052467823,4.173005104064941,0.8839213252067566,0.9579146504402161,0.1,-0.17,-0.07,256.42
1671114299.75858593,97346731,1,-0.56,0.09,209.1,-0.07170535624027252,-0.08676838129758835,-0.06395184993743896,-0.04091455414891243,4.167751789093018,0.8818450570106506,0.955646812915802,0.1,-0.17,-0.07,256.42
1671114299.79855490,97386700,1,-0.56,0.09,209.11,-0.07046128064393997,-0.08638747781515121,-0.06370016187429428,-0.04120758920907974,4.162996292114258,0.8797352313995361,0.9534417986869812,0.1,-0.17,-0.07,256.42
1671114299.83855104,97426696,1,-0.56,0.09,209.11,-0.06857158243656158,-0.0849856585264206,-0.06287029385566711,-0.03678368404507637,4.15617561340332,0.8778320550918579,0.9521143436431885,0.1,-0.17,-0.07,256.42
1671114299.85859203,97446737,1,-0.56,0.09,209.11,-0.06736467778682709,-0.08377166092395782,-0.06234082207083702,-0.033248670399188995,4.152472496032715,0.8770864605903625,0.9516019821166992,0.1,-0.17,-0.07,256.42
1671114299.87855005,97466695,1,-0.56,0.09,209.12,-0.06611952185630798,-0.0829494446516037,-0.06202071160078049,-0.030700882896780968,4.149039268493652,0.8763025999069214,0.9510523676872253,0.1,-0.17,-0.07,256.42
1671114299.91858101,97506726,1,-0.56,0.1,209.12,-0.06428340822458267,-0.08143147081136703,-0.06166921928524971,-0.028150301426649094,4.143697738647461,0.8742443919181824,0.949295163154602,0.1,-0.17,-0.07,256.42
1671114299.95858502,97546730,1,-0.56,0.1,209.12,-0.06230190023779869,-0.08019954711198807,-0.06156299263238907,-0.03168986365199089,4.138876438140869,0.8721415400505066,0.9473786354064941,0.1,-0.17,-0.07,256.42
1671114299.99858904,97586734,1,-0.56,0.1,209.13,-0.06068691238760948,-0.07915186882019043,-0.06124861165881157,-0.036477502435445786,4.134479522705078,0.8699435591697693,0.9454132914543152,0.1,-0.17,-0.07,256.42
1671114300.03852701,97626672,1,-0.56,0.1,209.13,-0.056988492608070374,-0.07589787989854813,-0.06017367169260979,-0.029844166710972786,4.128373622894287,0.8686861395835876,0.9449829459190369,0.1,-0.17,-0.07,256.42
1671114300.05857587,97646721,1,-0.56,0.1,209.13,-0.05490505322813988,-0.07349453121423721,-0.05933627858757973,-0.023393426090478897,4.125092029571533,0.8683474063873291,0.9450072646141052,0.1,-0.17,-0.07,256.42
1671114300.07855201,97666697,1,-0.56,0.1,209.14000000000001,-0.05308735370635986,-0.0712093934416771,-0.05885423719882965,-0.018466807901859283,4.122086048126221,0.867992639541626,0.9449598789215088,0.1,-0.17,-0.07,256.42
1671114300.11855102,97706696,1,-0.56,0.11,209.14000000000001,-0.05071231722831726,-0.06800997257232666,-0.058325715363025665,-0.012088591232895851,4.117527961730957,0.8667507171630859,0.9439265727996826,0.1,-0.17,-0.07,256.42
1671114300.15857601,97746721,1,-0.56,0.1,209.15,-0.04796364903450012,-0.0654161348938942,-0.05799214541912079,-0.013982818461954594,4.113480567932129,0.8654902577400208,0.9426437020301819,0.1,-0.18,-0.07,256.42
