timestamp,TimeUS,I,Status,GMS,GWk,NSats,HDop,Lat,Lng,Alt,Spd,GCrs,VZ,Yaw,U
1693165865.31028914,16117438,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165865.51027417,16317423,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165865.71029806,16517447,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165865.91034317,16717492,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165866.11035514,16917504,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165866.31040716,17117556,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165866.51037002,17317519,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165866.71045804,17517607,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165866.91056895,17717718,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165867.11050105,17917650,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165867.31093097,18118080,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165867.51143718,18318586,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165867.71097016,18518119,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165867.91101813,18718167,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165868.11108112,18918230,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165868.31100011,19118149,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165868.51103997,19318189,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165868.71135712,19518506,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165868.91114497,19718294,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165869.11114001,19918289,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165869.31108212,20118231,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165869.51103997,20318189,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165869.71111107,20518260,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165869.91115499,20718304,0,1,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1693165870.21099997,21018149,0,3,71488211,2277,4,100.0,42.723328699999996,-84.4672154,278.51,0.031400639563798904,279.162353515625,-0.05700000375509262,0.0,1
1693165870.33059716,21137746,0,3,71488400,2277,4,100.0,42.723327,-84.4672042,277.45,0.09121951460838318,257.3349304199219,-0.03500000014901161,0.0,1
1693165870.51116300,21318312,0,3,71488600,2277,4,100.0,42.7233271,-84.46721029999999,276.79,0.13049520552158356,256.7091979980469,-0.0650000050663948,0.0,1
1693165870.71113110,21518280,0,3,71488800,2277,4,3.49,42.723327,-84.46721529999999,276.44,0.07826238870620728,259.6951599121094,0.03500000014901161,0.0,1
1693165870.91117716,21718326,0,3,71489000,2277,4,3.49,42.7233273,-84.4672179,276.17,0.12887591123580933,276.6838684082031,0.10100000351667404,0.0,1
1693165871.13048100,21937630,0,3,71489200,2277,4,3.49,42.723327499999996,-84.46721939999999,276.05,0.1472209244966507,256.2469482421875,-0.02800000086426735,0.0,1
1693165871.33060813,22137757,0,3,71489400,2277,4,3.49,42.7233276,-84.467221,276.01,0.13823169469833374,273.3177795410156,0.07700000703334808,0.0,1
1693165871.53052807,22337677,0,3,71489600,2277,4,3.49,42.723327499999996,-84.4672222,276.05,0.13629747927188873,273.7861328125,0.0010000000474974513,0.0,1
1693165871.73041701,22537566,0,3,71489800,2277,4,3.49,42.7233273,-84.4672233,276.15000000000003,0.276723712682724,274.1446228027344,0.10900000482797623,0.0,1
1693165871.91114116,22718290,0,3,71490000,2277,4,3.49,42.7233271,-84.4672245,276.27,0.17327724397182465,276.9609680175781,0.046000003814697266,0.0,1
1693165872.13059402,22937743,0,3,71490200,2277,4,3.49,42.723326899999996,-84.4672246,276.39,0.11597414314746857,299.4384765625,0.1730000078678131,0.0,1
1693165872.33064508,23137794,0,3,71490400,2277,4,3.49,42.7233266,-84.4672245,276.5,0.21313846111297607,251.39505004882812,0.07300000637769699,0.0,1
1693165872.53073812,23337887,0,3,71490600,2277,4,3.49,42.7233263,-84.4672241,276.6,0.2357901632785797,262.9352722167969,0.10200000554323196,0.0,1
1693165872.73063016,23537779,0,3,71490800,2277,4,3.49,42.7233261,-84.467224,276.69,0.24900001287460327,270.0,0.05900000408291817,0.0,1
1693165872.93074012,23737889,0,3,71491000,2277,4,3.49,42.7233259,-84.467224,276.75,0.19205208122730255,278.38323974609375,0.07000000029802322,0.0,1
1693165873.13081717,23937966,0,3,71491200,2277,4,3.49,42.7233259,-84.4672239,276.81,0.23872998356819153,278.6731872558594,0.12000000476837158,0.0,1
1693165873.31059313,24117742,0,3,71491400,2277,4,3.49,42.7233258,-84.46722369999999,276.88,0.22968240082263947,278.76513671875,0.04700000211596489,0.0,1
1693165873.53059912,24337748,0,3,71491600,2277,4,3.49,42.7233257,-84.4672236,276.94,0.19262918829917908,262.54296875,0.0860000029206276,0.0,1
