timestamp,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
1683153181.25461102,19430041,42.6891536,-84.48895189999999,270.6600036621094,-1.5744240283966064,-1.4738717079162598
1683153181.35449290,19529923,42.6891453,-84.4889571,269.32000732421875,-1.6496524810791016,-1.471907138824463
1683153181.45451999,19629950,42.6891453,-84.4889571,269.32000732421875,-1.4400874376296997,-1.4709595441818237
1683153181.55436206,19729792,42.6891466,-84.4889559,268.8899841308594,-1.5529301166534424,-1.472651720046997
1683153181.65440583,19829836,42.6891466,-84.4889559,268.8899841308594,-1.354112148284912,-1.471014380455017
1683153181.75444794,19929878,42.6891483,-84.48895519999999,268.6000061035156,-1.4777016639709473,-1.4686154127120972
1683153181.85447884,20029909,42.6891483,-84.48895519999999,268.6000061035156,-1.6174116134643555,-1.4610379934310913
1683153181.95448685,20129917,42.6891494,-84.4889555,268.3699951171875,-1.4777016639709473,-1.4517816305160522
1683153182.05449796,20229928,42.6891494,-84.4889555,268.3699951171875,-1.4723281860351562,-1.4463073015213013
1683153182.15451002,20329940,42.68915,-84.4889551,268.3500061035156,-1.59054434299469,-1.4407413005828857
1683153182.25453305,20429963,42.68915,-84.4889551,268.3500061035156,-1.3702324628829956,-1.434144377708435
1683153182.35455394,20529984,42.689150399999995,-84.4889549,268.32000732421875,-1.612038254737854,-1.4301002025604248
1683153182.45465684,20630087,42.689150399999995,-84.4889549,268.32000732421875,-1.5636770725250244,-1.4230164289474487
1683153182.55468488,20730115,42.6891512,-84.48895499999999,268.16998291015625,-1.5583035945892334,-1.418612003326416
1683153182.65458083,20830011,42.6891512,-84.48895499999999,268.16998291015625,-1.660399317741394,-1.4168286323547363
1683153182.75447989,20929910,42.689151599999995,-84.4889539,268.29998779296875,-1.6389055252075195,-1.4162858724594116
1683153182.85449886,21029929,42.689151599999995,-84.4889539,268.29998779296875,-1.4830751419067383,-1.419284462928772
1683153182.95450687,21129937,42.689152,-84.48895399999999,268.1999816894531,-1.5314363241195679,-1.4249045848846436
1683153183.05451202,21229942,42.689152,-84.48895399999999,268.1999816894531,-1.681893229484558,-1.4282130002975464
1683153183.15477085,21330201,42.6891524,-84.4889549,268.0299987792969,-1.4723281860351562,-1.430017113685608
1683153183.25483203,21430262,42.6891524,-84.4889549,268.0299987792969,-1.4185936450958252,-1.434749722480774
1683153183.35463500,21530065,42.6891526,-84.4889553,267.94000244140625,-1.601291298866272,-1.4373672008514404
1683153183.45465088,21630081,42.6891526,-84.4889553,267.94000244140625,-1.5583035945892334,-1.435723066329956
1683153183.55473590,21730166,42.689152899999996,-84.48895569999999,267.8299865722656,-1.9075785875320435,-1.4352340698242188
1683153183.65472198,21830152,42.689152899999996,-84.48895569999999,267.8299865722656,-1.7141339778900146,-1.4356670379638672
1683153183.75469995,21930130,42.689153,-84.4889555,267.8699951171875,-1.5690505504608154,-1.4447590112686157
1683153183.85488486,22030315,42.689153,-84.4889555,267.8699951171875,-1.7248809337615967,-1.4575927257537842
1683153183.95478582,22130216,42.6891532,-84.4889559,267.80999755859375,-1.6496524810791016,-1.4682369232177734
1683153184.05448198,22229912,42.6891532,-84.4889559,267.80999755859375,-1.5690505504608154,-1.4796725511550903
1683153184.15452790,22329958,42.689153499999996,-84.488956,267.7799987792969,-1.8001093864440918,-1.49077570438385
1683153184.25442100,22429851,42.689153499999996,-84.488956,267.7799987792969,-1.5690505504608154,-1.4990918636322021
1683153184.35443497,22529865,42.689153499999996,-84.4889561,267.7599792480469,-1.6281585693359375,-1.5099916458129883
1683153184.45475793,22630188,42.689153499999996,-84.4889561,267.7599792480469,-1.5475566387176514,-1.5188326835632324
1683153184.55475998,22730190,42.6891533,-84.488956,267.8500061035156,-1.5797975063323975,-1.5258501768112183
1683153184.65448093,22829911,42.6891533,-84.488956,267.8500061035156,-1.354112148284912,-1.5300731658935547
1683153184.75458193,22930012,42.6891531,-84.4889559,267.91998291015625,-1.5045690536499023,-1.5324668884277344
1683153184.85450697,23029937,42.6891531,-84.4889559,267.91998291015625,-1.601291298866272,-1.528836965560913
1683153184.95444584,23129876,42.689153,-84.4889556,268.0099792480469,-1.5314363241195679,-1.522923231124878
1683153185.05453300,23229963,42.689153,-84.4889556,268.0099792480469,-1.660399317741394,-1.5185374021530151
1683153185.15465093,23330081,42.689152899999996,-84.48895569999999,268.0299987792969,-1.4508343935012817,-1.5143322944641113
1683153185.25478792,23430218,42.689152899999996,-84.48895569999999,268.0299987792969,-1.655025839805603,-1.5126888751983643
1683153185.35446596,23529896,42.689152799999995,-84.4889558,268.05999755859375,-1.665772795677185,-1.509285807609558
1683153185.45445085,23629881,42.689152799999995,-84.4889558,268.05999755859375,-1.5583035945892334,-1.507616400718689
1683153185.55448890,23729919,42.6891527,-84.4889558,268.0899963378906,-1.676519751548767,-1.5086123943328857
1683153185.65448904,23829919,42.6891527,-84.4889558,268.0899963378906,-1.6980135440826416,-1.509377360343933
1683153185.75448394,23929914,42.6891525,-84.4889558,268.1399841308594,-1.5260628461837769,-1.5118167400360107
1683153185.85473299,24030163,42.6891525,-84.4889558,268.1399841308594,-1.7033870220184326,-1.5164642333984375
1683153185.95456100,24129991,42.689152199999995,-84.4889559,268.1999816894531,-1.332618236541748,-1.5193290710449219
1683153186.05434084,24229771,42.689152199999995,-84.4889559,268.1999816894531,-1.5099424123764038,-1.5234277248382568
1683153186.15442395,24329854,42.689152,-84.4889559,268.2599792480469,-1.6281585693359375,-1.5220091342926025
1683153186.25449800,24429928,42.689152,-84.4889559,268.2599792480469,-1.59054434299469,-1.5182459354400635
1683153186.35447288,24529903,42.6891517,-84.4889559,268.32000732421875,-1.5529301166534424,-1.5161190032958984
1683153186.45473504,24630165,42.6891517,-84.4889559,268.32000732421875,-1.5797975063323975,-1.5151252746582031
1683153186.55474091,24730171,42.6891513,-84.4889561,268.3899841308594,-1.3702324628829956,-1.5139751434326172
1683153186.65450382,24829934,42.6891513,-84.4889561,268.3899841308594,-1.601291298866272,-1.5130524635314941
1683153186.75444984,24929880,42.689150999999995,-84.4889561,268.42999267578125,-1.5260628461837769,-1.5084818601608276
1683153186.85485482,25030285,42.689150999999995,-84.4889561,268.42999267578125,-1.671146273612976,-1.5046515464782715
1683153186.95462894,25130059,42.6891507,-84.4889561,268.4700012207031,-1.601291298866272,-1.5012320280075073
1683153187.05462599,25230056,42.6891507,-84.4889561,268.4700012207031,-1.4078466892242432,-1.50046968460083
1683153187.15468097,25330111,42.6891503,-84.488956,268.54998779296875,-1.4562078714370728,-1.50111985206604
1683153187.25505805,25430488,42.6891503,-84.488956,268.54998779296875,-1.4347139596939087,-1.498770833015442
1683153187.35470986,25530140,42.68915,-84.4889558,268.6199951171875,-1.5583035945892334,-1.4943058490753174
1683153187.45469499,25630125,42.68915,-84.4889558,268.6199951171875,-1.5529301166534424,-1.488302230834961
1683153187.55472398,25730154,42.6891495,-84.4889556,268.7200012207031,-1.5636770725250244,-1.4834356307983398
1683153187.65470791,25830138,42.6891495,-84.4889556,268.7200012207031,-1.7141339778900146,-1.4799917936325073
1683153187.75475192,25930182,42.689149,-84.4889555,268.80999755859375,-1.4293406009674072,-1.477771520614624
1683153187.85487700,26030307,42.689149,-84.4889555,268.80999755859375,-1.4400874376296997,-1.4792721271514893
1683153187.95468998,26130120,42.689148499999995,-84.4889553,268.91998291015625,-1.595917820930481,-1.4790027141571045
1683153188.05446386,26229894,42.689148499999995,-84.4889553,268.91998291015625,-1.4508343935012817,-1.476434588432312
1683153188.15448284,26329913,42.689147999999996,-84.48895519999999,269.0,-1.3917263746261597,-1.4749906063079834
1683153188.25457191,26430002,42.689147999999996,-84.48895519999999,269.0,-1.612038254737854,-1.4726029634475708
1683153188.35448003,26529910,42.6891475,-84.48895499999999,269.0799865722656,-1.4239671230316162,-1.467917799949646
1683153188.45450592,26629936,42.6891475,-84.48895499999999,269.0799865722656,-1.3809794187545776,-1.4652596712112427
1683153188.55475593,26730186,42.689147,-84.4889548,269.1600036621094,-1.2251490354537964,-1.4619134664535522
1683153188.65456891,26829999,42.689147,-84.4889548,269.1600036621094,-1.3809794187545776,-1.4565168619155884
1683153188.75434089,26929771,42.6891464,-84.48895449999999,269.2799987792969,-1.4185936450958252,-1.4470340013504028
1683153188.85442090,27029851,42.6891464,-84.48895449999999,269.2799987792969,-1.6227850914001465,-1.4367077350616455
1683153188.95451188,27129942,42.689146,-84.4889543,269.3599853515625,-1.6227850914001465,-1.4273232221603394
1683153189.05445600,27229886,42.689146,-84.4889543,269.3599853515625,-1.4991955757141113,-1.422203779220581
1683153189.15448093,27329911,42.689146,-84.4889543,269.3599853515625,-1.5260628461837769,-1.4211231470108032
1683153189.25457597,27430006,42.689145499999995,-84.4889541,269.4499816894531,-1.4723281860351562,-1.420850157737732
1683153189.35451198,27529942,42.689145499999995,-84.4889541,269.4499816894531,-1.354112148284912,-1.4211101531982422
1683153189.45447803,27629908,42.689144999999996,-84.4889539,269.5299987792969,-1.4508343935012817,-1.4210294485092163
1683153189.55454803,27729978,42.689144999999996,-84.4889539,269.5299987792969,-1.5314363241195679,-1.418575644493103
1683153189.65435600,27829786,42.6891445,-84.4889537,269.6099853515625,-1.4615813493728638,-1.415563941001892
1683153189.75442195,27929852,42.6891445,-84.4889537,269.6099853515625,-1.3594855070114136,-1.413841962814331
1683153189.85475588,28030186,42.689144,-84.4889535,269.69000244140625,-1.601291298866272,-1.4123351573944092
1683153189.95475984,28130190,42.689144,-84.4889535,269.69000244140625,-1.5475566387176514,-1.4089702367782593
1683153190.05472803,28230158,42.6891436,-84.48895329999999,269.7699890136719,-1.5529301166534424,-1.4077260494232178
1683153190.15474391,28330174,42.6891436,-84.48895329999999,269.7699890136719,-1.54218327999115,-1.4082192182540894
1683153190.25458288,28430013,42.689143099999995,-84.48895309999999,269.8399963378906,-1.4938220977783203,-1.40982186794281
1683153190.35449791,28529928,42.689143099999995,-84.48895309999999,269.8399963378906,-1.4777016639709473,-1.4120100736618042
1683153190.45456696,28629997,42.6891427,-84.488953,269.92999267578125,-1.5099424123764038,-1.4138046503067017
1683153190.55439782,28729828,42.6891427,-84.488953,269.92999267578125,-1.5529301166534424,-1.4149426221847534
1683153190.65440893,28829839,42.6891422,-84.48895279999999,270.0,-1.601291298866272,-1.4160066843032837
1683153190.75447297,28929903,42.6891422,-84.48895279999999,270.0,-1.54218327999115,-1.4178732633590698
1683153190.85475183,29030182,42.6891417,-84.4889527,270.0899963378906,-1.3970997333526611,-1.4211329221725464
1683153190.95474696,29130177,42.6891417,-84.4889527,270.0899963378906,-1.268136739730835,-1.4247010946273804
1683153191.05481696,29230247,42.689141199999995,-84.4889525,270.19000244140625,-1.612038254737854,-1.4259710311889648
1683153191.15475488,29330185,42.689141199999995,-84.4889525,270.19000244140625,-1.5045690536499023,-1.4230760335922241
1683153191.25479484,29430225,42.6891404,-84.4889524,270.32000732421875,-1.5475566387176514,-1.4219574928283691
1683153191.35480785,29530238,42.6891399,-84.4889522,270.41998291015625,-1.4347139596939087,-1.421999454498291
1683153191.45499587,29630426,42.6891399,-84.4889522,270.41998291015625,-1.4078466892242432,-1.4229995012283325
1683153191.55469894,29730129,42.6891399,-84.4889522,270.41998291015625,-1.4938220977783203,-1.4228689670562744
1683153191.65445590,29829886,42.6891392,-84.48895209999999,270.54998779296875,-1.5153158903121948,-1.4219015836715698
1683153191.75448799,29929918,42.6891392,-84.48895209999999,270.54998779296875,-1.4723281860351562,-1.4209191799163818
1683153191.85448003,30029910,42.6891386,-84.488952,270.6499938964844,-1.4830751419067383,-1.420769214630127
1683153191.95447898,30129909,42.6891386,-84.488952,270.6499938964844,-1.5744240283966064,-1.4207757711410522
1683153192.05449486,30229925,42.6891378,-84.4889517,270.7699890136719,-1.4293406009674072,-1.4208171367645264
1683153192.15447688,30329907,42.6891378,-84.4889517,270.7699890136719,-1.4562078714370728,-1.422092080116272
