timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
1679661711.47918391,459572105,0.0,-0.87,0.0,-0.29,343.91,343.92,0.0,0.09,3
1679661711.57907009,459671991,0.0,-0.87,0.0,-0.29,343.91,343.92,0.0,0.08,3
1679661711.67904687,459771968,0.0,-0.87,0.0,-0.29,343.91,343.92,0.0,0.07,3
1679661711.77906203,459871983,0.0,-0.87,0.0,-0.29,343.91,343.93,0.0,0.06,3
1679661711.87907100,459971992,0.0,-0.87,0.0,-0.3,343.91,343.94,0.0,0.07,3
1679661711.97911096,460072032,0.0,-0.87,0.0,-0.3,343.91,343.94,0.0,0.06,3
1679661712.07905889,460171980,0.0,-0.86,0.0,-0.3,343.91,343.94,0.0,0.06,3
1679661712.17898107,460271902,0.0,-0.86,0.0,-0.31,343.91,343.94,0.0,0.05,3
1679661712.27904892,460371970,0.0,-0.86,0.0,-0.31,343.91,343.95,0.0,0.05,3
1679661712.37936687,460472288,0.0,-0.86,0.0,-0.31,343.91,343.94,0.0,0.05,3
1679661712.47886801,460571789,0.0,-0.86,0.0,-0.31,343.91,343.94,0.0,0.08,3
1679661712.57885909,460671780,0.0,-0.86,0.0,-0.31,343.91,343.95,0.0,0.08,3
1679661712.67912388,460772045,0.0,-0.86,0.0,-0.31,343.91,343.97,0.0,0.09,3
1679661712.77912498,460872046,0.0,-0.86,0.0,-0.31,343.91,343.97,0.0,0.08,3
1679661712.87921309,460972134,0.0,-0.87,0.0,-0.31,343.91,343.97,0.0,0.07,3
1679661712.97912002,461072041,0.0,-0.86,0.0,-0.31,343.91,343.97,0.0,0.06,3
1679661713.07910705,461172028,0.0,-0.87,0.0,-0.31,343.91,343.97,0.0,0.05,3
1679661713.17873907,461271660,0.0,-0.87,0.0,-0.32,343.91,343.96,0.0,0.07,3
1679661713.27897596,461371897,0.0,-0.86,0.0,-0.31,343.91,343.96,0.01,0.07,3
1679661713.37888503,461471806,0.0,-0.86,0.0,-0.31,343.91,343.96,0.01,0.05,3
1679661713.47886992,461571791,0.0,-0.86,0.0,-0.31,343.94,343.95,0.01,0.07,3
1679661713.57889390,461671815,0.0,-0.87,0.0,-0.31,343.94,343.95,0.01,0.08,3
1679661713.67918992,461772111,0.0,-0.87,0.0,-0.31,343.96,343.97,0.01,0.07,3
1679661713.77920699,461872128,0.0,-0.87,0.0,-0.32,343.97,343.98,0.01,0.07,3
1679661713.87884402,461971765,0.0,-0.87,0.0,-0.32,343.99,344.0,0.01,0.06,3
1679661713.97875309,462071674,0.0,-0.87,0.0,-0.32,344.0,344.01,0.01,0.07,3
1679661714.07875800,462171679,0.0,-0.87,0.0,-0.32,344.0,344.02,0.01,0.07,3
1679661714.17885303,462271774,0.0,-0.87,0.0,-0.32,344.0,344.04,0.01,0.06,3
1679661714.27893686,462371858,0.0,-0.87,0.0,-0.32,344.0,344.05,0.01,0.05,3
1679661714.37918210,462472103,0.0,-0.87,0.0,-0.32,344.0,344.05,0.01,0.05,3
1679661714.47920799,462572129,0.0,-0.87,0.0,-0.32,344.0,344.07,0.01,0.05,3
1679661714.57892203,462671843,0.0,-0.87,0.0,-0.32,344.0,344.1,0.01,0.05,3
1679661714.67912793,462772049,0.0,-0.87,0.0,-0.32,344.0,344.06,0.01,0.04,3
1679661714.77907705,462871998,0.0,-0.85,0.0,-0.32,344.0,344.07,0.01,0.04,3
1679661714.87898207,462971903,0.0,-0.78,0.0,-0.31,344.0,344.08,0.01,0.04,3
1679661714.97907209,463071993,0.0,-0.85,0.0,-0.29,344.0,344.06,0.01,0.08,3
1679661715.07939887,463172320,0.0,-0.79,0.0,-0.3,344.0,344.08,0.01,0.08,3
1679661715.17913198,463272053,0.0,-0.8300000000000001,0.0,-0.29,344.0,344.09000000000003,0.01,0.07,3
1679661715.27921009,463372131,0.0,-0.78,0.0,-0.29,344.0,344.04,0.01,0.06,3
1679661715.37930703,463472228,0.0,-0.81,0.0,-0.3,344.0,344.04,0.01,0.11,3
1679661715.47892594,463571847,0.0,-0.81,0.0,-0.3,344.0,344.04,0.01,0.11,3
1679661715.57899594,463671917,0.0,-0.81,0.0,-0.28,344.0,344.01,0.01,0.11,3
1679661715.67884088,463771762,0.0,-0.84,0.0,-0.28,344.0,344.05,0.01,0.09,3
1679661715.77875209,463871673,0.0,-0.78,0.0,-0.25,344.0,344.08,0.01,0.16,3
1679661715.87878203,463971703,0.0,-0.81,0.0,-0.12,344.0,344.09000000000003,0.01,0.14,3
1679661715.97915697,464072078,0.0,-0.55,0.0,0.18,344.0,344.18,0.01,0.13,3
1679661716.07916188,464172083,0.0,0.08,0.0,0.23,344.0,344.2,0.01,0.12,3
1679661716.17912698,464272048,0.0,1.03,-0.37,-0.26,344.0,344.18,0.01,0.11,3
1679661716.27924991,464372171,0.0,1.12,-0.71,-0.81,344.0,344.12,0.01,0.11,3
1679661716.37893200,464471853,0.0,0.74,-0.62,-1.0,344.0,344.03000000000003,0.01,0.16,3
1679661716.47923303,464572154,0.0,0.04,-0.32,-0.36,344.0,343.97,0.01,0.21,3
1679661716.57912207,464672043,0.0,-0.47000000000000003,-0.16,0.6,344.0,343.89,0.01,0.19,3
1679661716.67912292,464772044,-0.21,-0.4,-0.08,1.04,344.0,343.8,0.01,0.24,3
1679661716.77908993,464872011,-0.4,-0.26,-0.04,0.9400000000000001,344.0,343.68,0.01,0.22,3
1679661716.87916207,464972083,-0.2,-0.28,-0.22,0.74,344.0,343.57,0.01,0.18,3
1679661716.97917891,465072100,-0.1,-0.02,-0.73,0.19,344.0,343.46,0.01,0.17,3
1679661717.07944202,465172363,-0.05,0.38,-0.75,-0.85,344.0,343.41,0.02,0.18,3
1679661717.17941594,465272337,-0.02,0.45,-0.38,-0.98,344.0,343.38,0.02,0.16,3
1679661717.27899504,465371916,-0.01,0.27,-0.43,-0.18,344.0,343.38,0.02,0.14,3
1679661717.37897706,465471898,0.0,0.18,-0.75,0.08,344.0,343.40000000000003,0.02,0.18,3
1679661717.47898388,465571905,0.0,0.27,-0.38,0.11,344.0,343.44,0.02,0.21,3
1679661717.57879901,465671720,0.0,0.33,-0.22,0.91,344.0,343.49,0.02,0.17,3
1679661717.67877698,465771698,0.0,0.52,-0.34,1.35,344.0,343.54,0.02,0.18,3
1679661717.77885509,465871776,0.0,0.84,-0.61,0.88,344.0,343.64,0.02,0.21,3
1679661717.87889910,465971820,0.0,0.9500000000000001,-1.21,0.18,343.97,343.7,0.02,0.2,3
1679661717.97918892,466072110,0.0,1.0,-2.05,-0.76,343.32,343.71,0.02,0.2,3
1679661718.07921791,466172139,0.0,1.0,-2.33,-2.15,342.1,343.64,0.01,0.2,3
1679661718.17893004,466271851,0.45,1.68,1.79,1.67,174.18,176.93,0.01,0.2,3
1679661718.27921104,466372132,0.23,0.9400000000000001,0.32,-0.07,173.05,176.14000000000001,0.02,0.17,3
1679661718.37908792,466472009,0.11,0.03,0.05,-2.64,172.75,174.79,0.02,0.2,3
1679661718.47899294,466571914,0.06,-0.31,-0.02,-3.2,172.75,173.49,0.03,0.17,3
1679661718.57895589,466671877,0.03,-0.25,-0.01,-2.18,172.97,172.39000000000001,0.03,0.2,3
1679661718.67942309,466772344,0.01,-0.17,0.0,-0.97,173.1,171.37,0.04,0.22,3
1679661718.77934694,466872268,0.0,0.03,0.0,0.01,173.1,170.71,0.04,0.27,3
1679661718.87892509,466971846,0.0,0.23,0.0,0.79,173.1,170.44,0.04,0.31,3
1679661718.97894192,467071863,0.0,0.36,0.0,0.96,173.1,170.71,0.04,0.31,3
1679661719.07891798,467171839,0.0,0.09,0.0,0.9500000000000001,173.1,170.97,0.04,0.33,3
1679661719.17894888,467271870,0.0,-0.09,0.0,0.93,173.1,171.35,0.04,0.35000000000000003,3
1679661719.27888203,467371803,0.0,-0.21,0.0,0.84,173.1,171.64000000000001,0.04,0.35000000000000003,3
1679661719.37911391,467472035,0.0,-0.38,0.0,0.86,173.1,171.95000000000002,0.04,0.35000000000000003,3
1679661719.47877693,467571698,0.0,-0.33,0.0,0.76,173.1,172.11,0.04,0.36,3
1679661719.57891107,467671832,0.0,-0.26,0.0,0.64,173.1,172.24,0.04,0.37,3
1679661719.67888999,467771811,0.0,-0.25,0.0,0.55,173.1,172.31,0.04,0.37,3
1679661719.77889991,467871821,0.0,-0.13,0.0,0.63,173.1,172.36,0.04,0.37,3
1679661719.87894297,467971864,0.0,-0.04,0.13,0.5700000000000001,173.1,172.39000000000001,0.03,0.39,3
1679661719.97892094,468071842,0.0,0.19,0.55,0.5700000000000001,173.1,172.45000000000002,0.03,0.42,3
1679661720.07922196,468172143,0.0,0.32,1.01,1.05,173.1,172.55,0.03,0.42,3
1679661720.17885995,468271781,0.0,0.37,1.09,1.6500000000000001,173.1,172.66,0.03,0.43,3
1679661720.27903390,468371955,-0.06,0.45,0.86,1.74,173.1,172.77,0.03,0.46,3
1679661720.37894988,468471871,-0.13,0.22,0.86,1.31,173.1,172.89000000000001,0.03,0.47000000000000003,3
1679661720.47904110,468571962,-0.06,0.06,1.3800000000000001,1.17,173.1,173.03,0.03,0.46,3
1679661720.57904792,468671969,-0.32,-0.08,2.07,1.9000000000000001,173.1,173.12,0.03,0.44,3
1679661720.67907095,468771992,-0.97,-0.58,1.95,2.75,173.1,173.06,0.04,0.45,3
1679661720.77907801,468871999,-2.32,-1.78,1.45,2.66,173.1,172.96,0.04,0.48,3
1679661720.87909794,468972019,-4.07,-3.5,0.76,1.69,173.1,172.9,0.04,0.48,3
