timestamp,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
1650744119.49938107,172970169,0.0,0.55,0.0,2.79,284.06,284.07,0.0,0.03,3
1650744119.59940791,173070196,0.0,0.53,0.0,2.79,284.06,284.09000000000003,0.0,0.04,3
1650744119.69932604,173170114,0.0,0.55,0.0,2.79,284.06,284.09000000000003,0.0,0.03,3
1650744119.79929805,173270086,0.0,0.54,0.0,2.79,284.06,284.08,0.0,0.03,3
1650744119.89933991,173370128,0.0,0.54,0.0,2.79,284.06,284.08,0.0,0.03,3
1650744119.99922204,173470010,0.0,0.54,0.0,2.7800000000000002,284.06,284.09000000000003,0.0,0.02,3
1650744120.09926605,173570054,0.0,0.54,0.0,2.79,284.06,284.07,0.0,0.03,3
1650744120.19929910,173670087,0.0,0.54,0.0,2.79,284.06,284.07,0.0,0.02,3
1650744120.29926205,173770050,0.0,0.54,0.0,2.8000000000000003,284.06,284.07,0.0,0.02,3
1650744120.39925098,173870039,0.0,0.54,0.0,2.79,284.06,284.06,0.0,0.02,3
1650744120.49928904,173970077,0.0,0.53,0.0,2.79,284.06,284.05,0.0,0.02,3
1650744120.59929204,174070080,0.0,0.54,0.0,2.8000000000000003,284.06,284.05,0.0,0.02,3
1650744120.69928193,174170070,0.0,0.54,0.0,2.8000000000000003,284.06,284.04,0.0,0.02,3
1650744120.79936004,174270148,0.0,0.54,0.0,2.79,284.06,284.03000000000003,0.0,0.01,3
1650744120.89936805,174370156,0.0,0.54,0.0,2.79,284.06,284.03000000000003,0.0,0.03,3
1650744120.99937606,174470164,0.0,0.54,0.0,2.8000000000000003,284.06,284.03000000000003,0.0,0.03,3
1650744121.09931898,174570107,0.0,0.54,0.0,2.8000000000000003,284.06,284.02,0.0,0.02,3
1650744121.19933891,174670127,0.0,0.53,0.0,2.79,284.06,284.01,0.0,0.02,3
1650744121.29927993,174770068,0.0,0.54,0.0,2.8000000000000003,284.06,284.01,0.0,0.01,3
1650744121.39932704,174870115,0.0,0.53,0.0,2.8000000000000003,284.06,283.99,0.0,0.02,3
1650744121.49931598,174970104,0.0,0.54,0.0,2.8000000000000003,283.98,283.99,0.0,0.02,3
1650744121.59924197,175070030,0.0,0.53,0.0,2.8000000000000003,283.98,283.99,0.0,0.03,3
1650744121.69927192,175170060,0.0,0.53,0.0,2.8000000000000003,283.97,283.98,0.01,0.03,3
1650744121.79922199,175270010,0.0,0.54,0.0,2.8000000000000003,283.97,283.98,0.01,0.03,3
1650744121.89931202,175370100,0.0,0.53,0.0,2.8000000000000003,283.98,283.99,0.01,0.03,3
1650744121.99924111,175470029,0.0,0.54,0.0,2.8000000000000003,283.98,283.99,0.01,0.04,3
1650744122.09929395,175570082,0.0,0.54,0.0,2.8000000000000003,283.98,283.99,0.01,0.03,3
1650744122.19923997,175670028,0.0,0.54,0.0,2.8000000000000003,283.97,283.98,0.01,0.03,3
1650744122.29939008,175770178,0.0,0.54,0.0,2.79,283.99,284.0,0.0,0.03,3
1650744122.39935207,175870140,-0.1,0.52,0.0,2.8000000000000003,284.0,284.01,0.0,0.04,3
1650744122.49930096,175970089,-0.22,0.55,0.0,2.79,284.0,284.01,0.0,0.04,3
1650744122.59943199,176070220,-0.26,0.56,0.0,2.8000000000000003,283.98,283.99,0.0,0.07,3
1650744122.69935894,176170147,-0.28,0.54,0.0,2.81,283.96,283.97,0.0,0.07,3
1650744122.79932404,176270112,-0.28,0.5700000000000001,0.0,2.79,283.95,283.96,0.0,0.07,3
1650744122.89936590,176370154,-0.27,0.52,0.0,2.79,283.92,283.93,0.0,0.06,3
1650744122.99940705,176470195,-0.24,0.56,0.0,2.81,283.89,283.90000000000003,0.0,0.07,3
1650744123.09921598,176570004,-0.19,0.55,0.0,2.81,283.87,283.88,0.01,0.07,3
1650744123.19935489,176670143,-0.17,0.56,0.0,2.8000000000000003,283.85,283.86,0.01,0.08,3
1650744123.29930592,176770094,-0.15,0.5700000000000001,0.0,2.8000000000000003,283.83,283.84000000000003,0.0,0.09,3
1650744123.39927793,176870066,-0.1,0.55,0.0,2.8000000000000003,283.8,283.81,0.0,0.09,3
1650744123.49928498,176970073,-0.05,0.58,0.0,2.8000000000000003,283.77,283.78000000000003,0.01,0.09,3
1650744123.59923911,177070027,-0.02,0.55,0.0,2.8000000000000003,283.75,283.76,0.01,0.09,3
1650744123.69930410,177170092,-0.01,0.54,0.0,2.8000000000000003,283.72,283.73,0.01,0.11,3
1650744123.79930997,177270098,0.0,0.56,0.0,2.8000000000000003,283.67,283.68,0.01,0.1,3
1650744123.89938402,177370172,0.0,0.54,0.0,2.81,283.65000000000003,283.66,0.01,0.09,3
1650744123.99931002,177470098,0.0,0.56,0.0,2.79,283.64,283.65000000000003,0.01,0.09,3
1650744124.09936094,177570149,0.0,0.55,0.0,2.8000000000000003,283.61,283.62,0.01,0.09,3
1650744124.19943595,177670224,0.0,0.55,0.0,2.8000000000000003,283.57,283.58,0.01,0.09,3
1650744124.29933405,177770122,0.0,0.55,0.0,2.81,283.54,283.55,0.01,0.07,3
