timestamp,TimeUS,C,Q1,Q2,Q3,Q4
9.99534700,9995347,2,1.0,0.0,0.0,0.0
10.09528500,10095285,2,1.0,0.0,0.0,0.0
10.19528900,10195289,2,1.0,0.0,0.0,0.0
10.29527700,10295277,2,1.0,0.0,0.0,0.0
10.39528600,10395286,2,1.0,0.0,0.0,0.0
10.49528100,10495281,2,1.0,0.0,0.0,0.0
10.59531500,10595315,2,1.0,0.0,0.0,0.0
10.69533000,10695330,2,1.0,0.0,0.0,0.0
10.79528600,10795286,2,1.0,0.0,0.0,0.0
10.89535500,10895355,2,1.0,0.0,0.0,0.0
10.99528900,10995289,2,0.999992311000824,-0.00046335067600011826,0.003894846187904477,-3.828950866591185e-05
11.09528300,11095283,2,0.999992311000824,-0.0004610345931723714,0.003887573257088661,2.8704836950055324e-05
11.19527700,11195277,2,0.9999918937683105,-0.0004947169218212366,0.004001088906079531,-1.1981189345533494e-05
11.29527300,11295273,2,0.9999927282333374,-0.0004393553244881332,0.0037871759850531816,-3.288209700258449e-05
11.39528700,11395287,2,0.9999923706054688,-0.00047315334086306393,0.003876220900565386,1.0740104698925279e-05
11.49529100,11495291,2,0.9999924898147583,-0.0004610069445334375,0.003839668817818165,7.767253555357456e-05
11.59531400,11595314,2,0.9999920129776001,-0.00045279401820153,0.003975593484938145,4.71252242277842e-05
11.69527800,11695278,2,0.9999920129776001,-0.0004894637386314571,0.003973666112869978,6.947375368326902e-06
11.79536400,11795364,2,0.9999921321868896,-0.0004930604482069612,0.0039389957673847675,3.031455162272323e-05
11.89527600,11895276,2,0.999992311000824,-0.00048073960351757705,0.003892983077093959,-3.1213672627927735e-05
11.99528400,11995284,2,0.999992311000824,-0.0005728381802327931,0.003883666591718793,1.5920637451927178e-05
12.09528100,12095281,2,0.9999921917915344,-0.0006445443723350763,0.0038935928605496883,2.45358060055878e-05
12.19527100,12195271,2,0.9999925494194031,-0.0006718463846482337,0.003799720201641321,7.669818842259701e-06
12.29528300,12295283,2,0.999992311000824,-0.0007344450568780303,0.003845579456537962,-9.373633474751841e-06
12.39531100,12395311,2,0.9999910593032837,-0.0008664478664286435,0.004133856389671564,-5.659868838847615e-05
12.49531600,12495316,2,0.3676537573337555,-0.0034756027162075043,0.00039837093208916485,0.9299561977386475
12.59528500,12595285,2,0.37423083186149597,-0.004149478394538164,0.0003524948260746896,0.9273262619972229
12.69531900,12695319,2,0.39077359437942505,-0.0039824554696679115,0.00025009308592416346,0.9204781651496887
12.79527700,12795277,2,0.4128081798553467,-0.0039011631160974503,0.0002505204756744206,0.9108095765113831
12.89527500,12895275,2,0.43545645475387573,-0.003961812239140272,0.0002701435296330601,0.9002010226249695
12.99527700,12995277,2,0.4554676115512848,-0.0037615809123963118,0.00019737830734811723,0.8902443647384644
13.09528300,13095283,2,0.4691246449947357,-0.003782104467973113,0.0001931991137098521,0.8831238150596619
13.19527600,13195276,2,0.4745575487613678,-0.0036323550157248974,0.00017456128261983395,0.8802169561386108
13.29528800,13295288,2,0.47297799587249756,-0.003617707407101989,0.0001891592692118138,0.8810667991638184
13.39531700,13395317,2,0.46663305163383484,-0.003657762659713626,0.00021205341909080744,0.8844434022903442
13.49529200,13495292,2,0.4579211175441742,-0.003632614854723215,0.00029109016759321094,0.8889853358268738
13.59534900,13595349,2,0.4485466480255127,-0.0036544399335980415,0.00029366923263296485,0.8937519192695618
13.69527500,13695275,2,0.43966972827911377,-0.0036148177459836006,0.0003500093298498541,0.8981521725654602
13.79527600,13795276,2,0.43182694911956787,-0.003554555354639888,0.0003420079592615366,0.901949405670166
13.89527600,13895276,2,0.42528387904167175,-0.003569392254576087,0.00038474422763101757,0.905052900314331
13.99527300,13995273,2,0.4199954569339752,-0.0035406965762376785,0.0004491822328418493,0.9075191617012024
14.09528000,14095280,2,0.41562408208847046,-0.0034805682953447104,0.0005530633497983217,0.9095296859741211
14.19529200,14195292,2,0.41200560331344604,-0.0034435258712619543,0.000632896670140326,0.9111745953559875
14.29532200,14295322,2,0.4088655710220337,-0.003409095574170351,0.0006633727462030947,0.9125880002975464
14.39527800,14395278,2,0.40602049231529236,-0.0034378012642264366,0.0006999570759944618,0.9138572216033936
14.49532500,14495325,2,0.4032994210720062,-0.003437541425228119,0.0007275731768459082,0.9150612950325012
14.59527900,14595279,2,0.40077945590019226,-0.0034030505921691656,0.0007664483855478466,0.9161679148674011
14.69527300,14695273,2,0.3983222544193268,-0.0033716701436787844,0.000797639659140259,0.9172390103340149
14.79527600,14795276,2,0.3959445059299469,-0.003374655731022358,0.0008384800748899579,0.9182678461074829
14.89528200,14895282,2,0.39364928007125854,-0.0034088038373738527,0.0008588072378188372,0.9192540049552917
14.99527300,14995273,2,0.39151835441589355,-0.0033696831669658422,0.0009054223191924393,0.9201636910438538
15.09529600,15095296,2,0.3896137773990631,-0.0034217422362416983,0.000917479395866394,0.9209715127944946
15.19532700,15195327,2,0.3877848982810974,-0.0033905955497175455,0.0009152961429208517,0.9217432141304016
15.29528300,15295283,2,0.3860393762588501,-0.0034839208237826824,0.0009200365748256445,0.922475278377533
15.39534200,15395342,2,0.3842657804489136,-0.0035365342628210783,0.0009249461581930518,0.9232152700424194
15.49528200,15495282,2,0.3826110064983368,-0.003634590655565262,0.0009103945922106504,0.9239019155502319
15.59528300,15595283,2,0.3810424506664276,-0.0036903463769704103,0.0009484098409302533,0.9245496988296509
15.69527600,15695276,2,0.3795427978038788,-0.0037255343049764633,0.0009952683467417955,0.925166130065918
15.79528000,15795280,2,0.37802520394325256,-0.0037692252080887556,0.000989216729067266,0.925787091255188
15.89528200,15895282,2,0.37647727131843567,-0.0038034566678106785,0.0010173178743571043,0.9264174699783325
15.99529100,15995291,2,0.37502771615982056,-0.0037908286321908236,0.001012150663882494,0.9270052909851074
16.09532000,16095320,2,0.3736199736595154,-0.0037923213094472885,0.0010449100518599153,0.9275735020637512
16.19526500,16195265,2,0.3723263740539551,-0.0038323106709867716,0.0010489292908459902,0.9280933737754822
16.29534300,16295343,2,0.3711642622947693,-0.0038887416012585163,0.0010007362579926848,0.9285585284233093
16.39527800,16395278,2,0.3700506389141083,-0.003881819313392043,0.0009820822160691023,0.9290029406547546
16.49527300,16495273,2,0.36901500821113586,-0.0039160470478236675,0.0009079059818759561,0.9294147491455078
16.59527300,16595273,2,0.36798980832099915,-0.003989826422184706,0.0009509901865385473,0.9298207759857178
16.69527500,16695275,2,0.36693987250328064,-0.004028284922242165,0.0009258629288524389,0.9302355051040649
16.79528400,16795284,2,0.3658357262611389,-0.004024595022201538,0.0009097851580008864,0.9306703209877014
16.89530500,16895305,2,0.3647501468658447,-0.003977933898568153,0.0008877280633896589,0.9310964941978455
16.99531300,16995313,2,0.36368098855018616,-0.0039869872853159904,0.0008719592005945742,0.9315146207809448
17.09526900,17095269,2,0.36261454224586487,-0.003925597760826349,0.000853041943628341,0.9319305419921875
17.19534800,17195348,2,0.361600399017334,-0.003945691045373678,0.0008321969653479755,0.9323244690895081
17.29527600,17295276,2,0.3606411814689636,-0.003947989083826542,0.0008297357126139104,0.9326959252357483
17.39527500,17395275,2,0.3597312867641449,-0.0038865171372890472,0.0008060220861807466,0.9330475330352783
17.49528100,17495281,2,0.3588820993900299,-0.0038859848864376545,0.0007923766388557851,0.9333744645118713
17.59527300,17595273,2,0.3580978214740753,-0.0038487352430820465,0.0007627199520356953,0.9336758255958557
17.69527600,17695276,2,0.3573406934738159,-0.0038528137374669313,0.000753185071516782,0.9339658617973328
17.79529100,17795291,2,0.3566230833530426,-0.003843239974230528,0.0007282636361196637,0.9342401623725891
17.89532900,17895329,2,0.35593628883361816,-0.0038648031186312437,0.00067122932523489,0.9345020055770874
17.99527100,17995271,2,0.35530415177345276,-0.0037860863376408815,0.0006157762836664915,0.9347428679466248
18.09534100,18095341,2,0.3547786474227905,-0.003756110090762377,0.0006164256483316422,0.9349426031112671
18.19528900,18195289,2,0.3544144332408905,-0.0037875398993492126,0.0006151816342025995,0.9350805878639221
18.29527400,18295274,2,0.3541455566883087,-0.003782114014029503,0.0005885203718207777,0.9351824522018433
18.39527500,18395275,2,0.3539023995399475,-0.003789326176047325,0.0005869016167707741,0.9352744817733765
18.49527900,18495279,2,0.3536298871040344,-0.0038048119749873877,0.0005388340796343982,0.9353775382041931
18.59527300,18595273,2,0.35337045788764954,-0.0038190893828868866,0.00047761810128577054,0.9354755282402039
18.69529800,18695298,2,0.353143572807312,-0.003828283166512847,0.0005027235019952059,0.9355611801147461
18.79531800,18795318,2,0.3529168665409088,-0.003758686361834407,0.0004040269705001265,0.9356470704078674
18.89527100,18895271,2,0.3527071475982666,-0.0038169848266988993,0.00037953932769596577,0.9357258677482605
18.99534100,18995341,2,0.3525492548942566,-0.003851068438962102,0.00039692746941000223,0.9357852339744568
19.09527800,19095278,2,0.35244593024253845,-0.003813817398622632,0.0004336920101195574,0.9358243346214294
19.19527900,19195279,2,0.3523022532463074,-0.0037291389890015125,0.00042455780203454196,0.9358787536621094
19.29527300,19295273,2,0.3521662950515747,-0.0037016519345343113,0.00042975685209967196,0.9359300136566162
19.39527600,19395276,2,0.35201317071914673,-0.0037001657765358686,0.00047756635467521846,0.9359875917434692
19.49528200,19495282,2,0.35189300775527954,-0.0036842315457761288,0.0005065100267529488,0.9360328316688538
19.59528800,19595288,2,0.35171759128570557,-0.0037126888055354357,0.0004903898807242513,0.9360986948013306
19.69531600,19695316,2,0.35155048966407776,-0.003683655057102442,0.0004710195935331285,0.9361615777015686
19.79527100,19795271,2,0.3513948917388916,-0.003670825157314539,0.0005115094245411456,0.9362199902534485
19.89536200,19895362,2,0.3512450158596039,-0.003622977063059807,0.0005256985314190388,0.9362764358520508
19.99527600,19995276,2,0.3509540259838104,-0.0036411297041922808,0.000534272228833288,0.936385452747345
20.09527800,20095278,2,0.350686252117157,-0.00357960001565516,0.000561815220862627,0.936486005783081
20.19527200,20195272,2,0.3504696786403656,-0.0035858142655342817,0.0005618532304652035,0.9365670680999756
20.29527400,20295274,2,0.3502427339553833,-0.0035769010428339243,0.0005681444308720529,0.9366519451141357
20.39527500,20395275,2,0.3500731289386749,-0.003543528728187084,0.0006219845963642001,0.9367154836654663
20.49529300,20495293,2,0.34995928406715393,-0.0035037670750170946,0.0006337239174172282,0.9367581605911255
20.59531600,20595316,2,0.3498668372631073,-0.0035076297353953123,0.0006678538047708571,0.9367926120758057
20.69527100,20695271,2,0.3497678339481354,-0.00353549444116652,0.0006898068822920322,0.9368295073509216
20.79533700,20795337,2,0.3496646583080292,-0.003519040532410145,0.0006906883209012449,0.9368680715560913
20.89528600,20895286,2,0.34960681200027466,-0.0034624673426151276,0.0006710493471473455,0.9368898868560791
20.99527300,20995273,2,0.34958896040916443,-0.003518611192703247,0.0006509005324915051,0.9368963241577148
21.09527500,21095275,2,0.34959182143211365,-0.0035227276384830475,0.0006298982189036906,0.9368952512741089
21.19528300,21195283,2,0.34969907999038696,-0.003508195048198104,0.0006150554982014,0.9368553161621094
21.29527300,21295273,2,0.34972330927848816,-0.003537385957315564,0.0006035760743543506,0.936846137046814
21.39530400,21395304,2,0.34972894191741943,-0.0034822223242372274,0.0006351480260491371,0.9368442296981812
21.49532400,21495324,2,0.3496798276901245,-0.003496677614748478,0.0006341939442791045,0.9368625283241272
21.59526800,21595268,2,0.3496547341346741,-0.003526692744344473,0.0006459860596805811,0.9368717670440674
21.69533800,21695338,2,0.3496128022670746,-0.003500527236610651,0.0006460851291194558,0.9368875026702881
