timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
1682338020.45881796,283226433,2,-0.03,0.71,328.04,-0.03672418370842934,-0.011675648391246796,0.004875736776739359,0.02670755423605442,5.070830345153809,3.567169666290283,-0.06924654543399811,-0.08,0.04,0.4,254.20000000000002
1682338020.55882001,283326435,2,-0.04,0.71,328.01,-0.03710705414414406,-0.01069704256951809,0.0048026894219219685,0.009132332168519497,5.060542106628418,3.5679702758789062,-0.0687427669763565,-0.08,0.04,0.4,254.20000000000002
1682338020.65881681,283426432,2,-0.03,0.71,327.98,-0.037953272461891174,-0.008430350571870804,0.00429248483851552,0.0005167595809325576,5.049604415893555,3.5698232650756836,-0.06855060160160065,-0.08,0.04,0.39,254.20000000000002
1682338020.75885296,283526468,2,-0.03,0.72,327.95,-0.038918014615774155,-0.005870151799172163,0.003348096739500761,-0.00337881688028574,5.038582801818848,3.5725131034851074,-0.0685429722070694,-0.08,0.04,0.39,254.20000000000002
1682338020.85893202,283626547,2,-0.03,0.71,327.92,-0.03808917850255966,-0.0029774405993521214,0.003157606814056635,-0.006786947604268789,5.027698040008545,3.5756211280822754,-0.0691009908914566,-0.08,0.04,0.4,254.20000000000002
1682338020.95885897,283726474,2,-0.02,0.71,327.89,-0.03645970672369003,0.0001084861796698533,0.0022856215946376324,-0.012459333054721355,5.018306732177734,3.5787036418914795,-0.07007361948490143,-0.08,0.04,0.4,254.20000000000002
1682338021.05890203,283826517,2,-0.02,0.71,327.85,-0.033780429512262344,0.002987990388646722,0.0018630805425345898,-0.01686505228281021,5.00805139541626,3.581911325454712,-0.07154084742069244,-0.08,0.04,0.4,254.20000000000002
1682338021.15886998,283926485,2,-0.02,0.71,327.81,-0.030895357951521873,0.006206923630088568,0.002373709576204419,-0.017907805740833282,4.998885154724121,3.5849878787994385,-0.07301165163516998,-0.08,0.04,0.4,254.20000000000002
1682338021.25884485,284026460,2,-0.03,0.71,327.78000000000003,-0.028693007305264473,0.008174391463398933,0.002098324941471219,-0.011223429813981056,4.988351821899414,3.588343620300293,-0.0738159567117691,-0.08,0.04,0.39,254.20000000000002
1682338021.35882592,284126441,2,-0.03,0.72,327.74,-0.02592518739402294,0.010988379828631878,0.003071726532652974,-0.003300470532849431,4.979617118835449,3.591413974761963,-0.07420159876346588,-0.08,0.04,0.4,254.20000000000002
1682338021.45882082,284226436,2,-0.04,0.72,327.72,-0.024571146816015244,0.012128119356930256,0.002371817361563444,-0.011930681765079498,4.969654083251953,3.594285726547241,-0.07587350904941559,-0.08,0.04,0.4,254.20000000000002
1682338021.55881286,284326428,2,-0.04,0.73,327.69,-0.023816974833607674,0.01274317316710949,0.001015553018078208,-0.026759162545204163,4.9604644775390625,3.5967795848846436,-0.07829345762729645,-0.08,0.04,0.4,254.20000000000002
1682338021.65885496,284426470,2,-0.05,0.73,327.65000000000003,-0.01939084380865097,0.011109931394457817,0.0004300712316762656,-0.03678007796406746,4.951837062835693,3.5978081226348877,-0.08181668817996979,-0.08,0.04,0.4,254.20000000000002
1682338021.75893688,284526552,2,-0.05,0.73,327.63,-0.013956223614513874,0.008854945190250874,-0.0008925899164751172,-0.03960775211453438,4.945268630981445,3.5978026390075684,-0.08496393263339996,-0.08,0.04,0.4,254.20000000000002
1682338021.85885382,284626469,2,-0.05,0.73,327.6,-0.008888307958841324,0.006969773676246405,-0.0012654182501137257,-0.028283575549721718,4.937613487243652,3.5975236892700195,-0.08746053278446198,-0.08,0.04,0.39,254.20000000000002
