timestamp,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
11.49232900,11492329,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.59234000,11592340,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.69232700,11692327,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.79230200,11792302,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.89225600,11892256,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.99226900,11992269,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.09227000,12092270,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.19226600,12192266,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.29227500,12292275,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.39233600,12392336,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.49232800,12492328,2,0.14,0.87,359.99,-0.0020287330262362957,0.0018974755657836795,0.010680538602173328,-0.00033028749749064445,0.0,0.0,0.00037699079257436097,0.0,0.0,0.0,0.0
12.59232100,12592321,2,0.13,0.86,359.99,-0.007796259131282568,-0.00034992172732017934,0.046172454953193665,0.022067122161388397,0.0,0.0,0.003554690396413207,0.0,0.0,0.0,0.0
12.69229500,12692295,2,0.14,0.88,359.99,-0.009129281155765057,0.002752899192273617,0.09066134691238403,2.7756149768829346,0.0,0.0,0.32474151253700256,0.0,0.0,0.0,0.0
12.79225500,12792255,2,0.14,0.88,359.99,-0.010436046868562698,0.002420007484033704,0.12132754176855087,4.022499084472656,0.0,0.0,0.6460196375846863,0.0,0.0,0.0,0.0
12.89225400,12892254,2,0.12,0.89,0.0,-0.02093515358865261,0.002013829769566655,0.1439432054758072,3.4628515243530273,0.0,0.0,0.9223354458808899,0.0,0.0,0.0,0.0
12.99227000,12992270,2,0.13,0.9,359.99,-0.016147268936038017,0.005036660935729742,0.16035987436771393,2.621851682662964,0.0,0.0,1.154200792312622,0.0,0.0,0.0,0.0
13.09226700,13092267,2,0.12,0.88,359.99,-0.019911792129278183,0.003439168678596616,0.1709788292646408,1.8221877813339233,0.0,0.0,1.3375991582870483,0.0,0.0,0.0,0.0
13.19226800,13192268,2,0.12,0.89,0.0,-0.027839552611112595,0.007135622203350067,0.17937542498111725,1.2834521532058716,0.0,0.0,1.4815562963485718,0.0,0.0,0.0,0.0
13.29231500,13292315,2,0.12,0.88,359.99,-0.025141647085547447,0.004726043436676264,0.18468333780765533,0.9422779083251953,0.0,0.0,1.5960280895233154,0.0,0.0,0.0,0.0
13.39232900,13392329,2,0.1,0.87,359.99,-0.028673019260168076,0.006737881805747747,0.18923631310462952,0.7152142524719238,0.0,0.0,1.687706470489502,0.0,0.0,0.0,0.0
13.49232300,13492323,2,0.11,0.87,0.01,-0.027740802615880966,0.007216868922114372,0.19195029139518738,0.5852242708206177,0.0,0.0,1.7645370960235596,0.0,0.0,0.0,0.0
13.59230400,13592304,2,0.09,0.86,359.99,-0.030270891264081,0.004291479475796223,0.19521267712116241,0.5025222897529602,0.0,0.0,1.8283815383911133,0.0,0.0,0.0,0.0
13.69225800,13692258,2,0.09,0.84,359.99,-0.025114985182881355,0.007452194578945637,0.19866180419921875,0.46204641461372375,0.0,0.0,1.8863574266433716,0.0,0.0,0.0,0.0
13.79226100,13792261,2,0.08,0.81,0.01,-0.024748094379901886,0.0018035370158031583,0.20231865346431732,0.453047513961792,0.0,0.0,1.9393177032470703,0.0,0.0,0.0,0.0
13.89225400,13892254,2,0.06,0.81,0.0,-0.02616855315864086,0.004013641271740198,0.20510534942150116,0.39821764826774597,0.0,0.0,1.9837478399276733,0.0,0.0,0.0,0.0
13.99226200,13992262,2,0.11,0.78,77.5,-0.019764596596360207,0.004872139077633619,0.20406654477119446,0.3123864531517029,0.0,0.0,2.01930832862854,0.0,0.0,0.0,0.0
14.09227000,14092270,2,0.09,0.77,77.46000000000001,-0.016103088855743408,-0.0023167652543634176,0.2009601891040802,0.23310717940330505,0.0,0.0,2.04738187789917,0.0,0.0,0.0,0.0
14.19231400,14192314,2,0.09,0.79,77.35000000000001,-0.011018112301826477,-0.007012305315583944,0.1982824057340622,0.1878531575202942,0.0,0.0,2.071078062057495,0.0,0.0,0.0,0.0
14.29233900,14292339,2,0.07,0.78,77.21000000000001,-0.0059806471690535545,-0.003586220322176814,0.19769461452960968,0.2038966417312622,0.0,0.0,2.0964879989624023,0.0,0.0,0.0,0.0
14.39231800,14392318,2,0.06,0.78,77.07000000000001,-0.003996402490884066,-0.01262669637799263,0.1961011439561844,0.21854211390018463,0.0,0.0,2.1198573112487793,0.0,0.0,0.0,0.0
14.49226600,14492266,2,0.04,0.79,76.86,0.00031994731398299336,-0.00880186352878809,0.19360515475273132,0.1912718266248703,0.0,0.0,2.1400415897369385,0.0,0.0,0.0,0.0
14.59225700,14592257,2,0.03,0.79,76.66,0.0022730575874447823,-0.014798415824770927,0.1921560913324356,0.19739514589309692,0.0,0.0,2.162116050720215,0.0,0.0,0.0,0.0
14.69225700,14692257,2,0.03,0.81,76.5,0.006723304279148579,-0.016617823392152786,0.1917675882577896,0.22953368723392487,0.0,0.0,2.1859164237976074,0.0,0.0,0.01,0.0
14.79225500,14792255,2,0.02,0.8,76.33,0.007459225598722696,-0.015643468126654625,0.19049671292304993,0.2369924932718277,0.0,0.0,2.209325075149536,0.0,0.0,0.01,0.0
14.89226200,14892262,2,0.02,0.8,76.22,0.00945613905787468,-0.022579321637749672,0.18996645510196686,0.2406367063522339,0.0,0.0,2.2334718704223633,0.0,0.0,0.01,0.0
14.99227200,14992272,2,0.02,0.81,76.15,0.011946615763008595,-0.01914772018790245,0.18925194442272186,0.24737298488616943,0.0,0.0,2.257817506790161,0.0,0.0,0.01,0.0
15.09235600,15092356,2,0.03,0.79,76.08,0.011294410564005375,-0.02030586078763008,0.18944048881530762,0.2575831711292267,0.0,0.0,2.283513307571411,0.0,0.0,0.01,0.0
15.19233000,15192330,2,0.03,0.79,76.07000000000001,0.012393439188599586,-0.022764958441257477,0.1892702281475067,0.2588786780834198,0.0,0.0,2.30875563621521,0.0,0.0,0.01,0.0
15.29232000,15292320,2,0.03,0.78,76.07000000000001,0.011781718581914902,-0.017041658982634544,0.18893449008464813,0.24437126517295837,0.0,0.0,2.3329358100891113,0.0,0.0,0.01,0.0
15.39228800,15392288,2,0.04,0.77,76.06,0.012634815648198128,-0.020421866327524185,0.1872934103012085,0.2163601964712143,0.0,0.0,2.3539483547210693,0.0,0.01,0.01,0.0
15.49225900,15492259,2,0.03,0.77,76.08,0.011552095413208008,-0.01852584071457386,0.18208497762680054,0.14760421216487885,0.0,0.0,2.3684589862823486,0.0,0.01,0.0,0.0
15.59225900,15592259,2,0.05,0.75,76.10000000000001,0.010636004619300365,-0.015328733250498772,0.1771039217710495,0.1116596981883049,0.0,0.0,2.3822555541992188,-0.01,0.01,0.01,0.0
15.69225700,15692257,2,0.05,0.74,76.08,0.009991754777729511,-0.017806874588131905,0.17452378571033478,0.1431255340576172,0.0,0.0,2.3994686603546143,-0.01,0.01,0.02,0.0
15.79226100,15792261,2,0.06,0.74,76.08,0.00869788695126772,-0.01237406488507986,0.16897055506706238,0.1352783888578415,0.0,0.0,2.4125356674194336,-0.01,0.02,0.01,0.0
15.89226400,15892264,2,0.07,0.71,76.05,0.009060269221663475,-0.011016047559678555,0.16325445473194122,0.10688790678977966,0.0,0.0,2.424053192138672,-0.01,0.02,0.02,0.0
15.99231500,15992315,2,0.07,0.7000000000000001,76.04,0.007156201172620058,-0.010979104787111282,0.15949106216430664,0.12224815040826797,0.0,0.0,2.4378130435943604,-0.01,0.02,0.0,0.0
16.09233100,16092331,2,0.08,0.6900000000000001,76.06,0.006593281403183937,-0.005562272854149342,0.15638300776481628,0.13915736973285675,0.0,0.0,2.4517645835876465,-0.01,0.02,0.0,0.0
16.19231000,16192310,2,0.08,0.68,76.10000000000001,0.005544657818973064,-0.007706116419285536,0.1528337150812149,0.14303024113178253,0.0,0.0,2.466055154800415,-0.01,0.02,0.0,0.0
16.29226600,16292266,2,0.09,0.68,76.13,0.0051201628521084785,-0.005277473945170641,0.1485290825366974,0.1347346305847168,0.0,0.0,2.47896671295166,-0.02,0.02,0.0,0.0
16.39225900,16392259,2,0.09,0.67,76.15,0.004480867180973291,-0.002025273395702243,0.1447228491306305,0.13060376048088074,0.0,0.0,2.492576837539673,-0.02,0.03,0.0,0.0
16.49225500,16492255,2,0.09,0.66,76.16,0.00311282672919333,-0.003263180609792471,0.13926419615745544,0.08919080346822739,0.0,0.0,2.4997594356536865,-0.02,0.03,0.0,0.0
16.59226400,16592264,2,0.09,0.66,76.15,0.0035767604131251574,0.00046464591287076473,0.1349329650402069,0.0742211863398552,0.0,0.0,2.50991153717041,-0.02,0.03,0.01,0.0
16.69226700,16692267,2,0.09,0.65,76.14,0.002337278099730611,0.0005392535240389407,0.1297287940979004,0.07531825453042984,0.0,0.0,2.517118215560913,-0.02,0.03,0.01,0.0
16.79227300,16792273,2,0.1,0.66,76.12,0.0014955360675230622,0.0007398126181215048,0.12363752722740173,0.05744997411966324,0.0,0.0,2.523911476135254,-0.02,0.03,0.02,0.0
16.89232500,16892325,2,0.1,0.66,76.10000000000001,0.0006356206140480936,0.0038607025053352118,0.11919648200273514,0.059759002178907394,0.0,0.0,2.531076669692993,-0.02,0.03,0.01,0.0
16.99232800,16992328,2,0.11,0.65,76.09,-0.00016099408094305545,0.0025689045432955027,0.11320376396179199,0.051714569330215454,0.0,0.0,2.5366668701171875,-0.02,0.03,0.0,0.0
17.09231000,17092310,2,0.11,0.65,76.10000000000001,-0.00039785593980923295,0.003939091693609953,0.10581997036933899,0.03530029579997063,0.0,0.0,2.5406394004821777,-0.02,0.03,0.0,0.0
17.19229300,17192293,2,0.11,0.64,76.12,-0.0010858671739697456,0.004979274235665798,0.0981782004237175,0.015734588727355003,0.0,0.0,2.5428287982940674,-0.02,0.03,-0.01,0.0
17.29225800,17292258,2,0.11,0.65,76.15,-0.0016131754964590073,0.003631473984569311,0.0888947993516922,-0.021996892988681793,0.0,0.0,2.5410845279693604,-0.02,0.03,0.0,0.0
17.39225700,17392257,2,0.11,0.65,76.15,-0.0014508819440379739,0.006522651761770248,0.07749282568693161,-0.07597259432077408,0.0,0.0,2.5347065925598145,-0.02,0.03,0.0,0.0
17.49226200,17492262,2,0.11,0.64,76.15,-0.0020351456478238106,0.006073677446693182,0.06695406138896942,-0.10205702483654022,0.0,0.0,2.5267577171325684,-0.02,0.03,0.0,0.0
17.59225300,17592253,2,0.1,0.65,76.16,-0.0022973038721829653,0.005794324446469545,0.05878012999892235,-0.07182624191045761,0.0,0.0,2.522029399871826,-0.02,0.03,0.0,0.0
17.69226300,17692263,2,0.11,0.65,76.15,-0.002934090094640851,0.006904928479343653,0.05609216168522835,0.026493174955248833,0.0,0.0,2.52622389793396,-0.02,0.03,0.0,0.0
17.79232000,17792320,2,0.11,0.64,76.16,-0.002424990525469184,0.006117400247603655,0.052657000720500946,0.07742027938365936,0.0,0.0,2.5309548377990723,-0.02,0.03,-0.01,0.0
17.89232500,17892325,2,0.12,0.65,76.19,-0.002202326199039817,0.008115497417747974,0.047909993678331375,0.041314199566841125,0.0,0.0,2.5325324535369873,-0.02,0.03,-0.01,0.0
17.99231000,17992310,2,0.11,0.65,76.2,-0.0006418706616386771,0.010101446881890297,0.04226648807525635,0.028506997972726822,0.0,0.0,2.5355052947998047,-0.02,0.02,-0.01,0.0
18.09229100,18092291,2,0.11,0.65,76.23,-0.0008126429165713489,0.009038196876645088,0.04072335362434387,0.07044220715761185,0.0,0.0,2.542982816696167,-0.02,0.02,-0.01,0.0
18.19226600,18192266,2,0.11,0.64,76.25,0.0004924264503642917,0.01053509023040533,0.03771635890007019,0.08461843430995941,0.0,0.0,2.5496578216552734,-0.02,0.02,-0.02,0.0
18.29225500,18292255,2,0.11,0.64,76.28,0.001139474450610578,0.009746527299284935,0.037183068692684174,0.09444627910852432,0.0,0.0,2.5588603019714355,-0.01,0.02,-0.04,0.0
18.39226000,18392260,2,0.1,0.65,76.31,0.0007566114654764533,0.010944381356239319,0.035767268389463425,0.09881626814603806,0.0,0.0,2.5671374797821045,-0.01,0.02,-0.04,0.0
18.49225900,18492259,2,0.1,0.65,76.36,0.0006212139851413667,0.011280888691544533,0.032026395201683044,0.05172261223196983,0.0,0.0,2.571127414703369,-0.01,0.02,-0.07,0.0
18.59226000,18592260,2,0.1,0.65,76.43,0.0018168152309954166,0.010955474339425564,0.02674785628914833,0.009193356148898602,0.0,0.0,2.5727546215057373,-0.01,0.02,-0.1,0.0
18.69230400,18692304,2,0.1,0.65,76.52,0.003934151027351618,0.012790142558515072,0.018488846719264984,-0.03832395747303963,0.0,0.0,2.5693435668945312,-0.01,0.02,-0.1,0.0
18.79233200,18792332,2,0.1,0.65,76.59,0.005219589918851852,0.012283135205507278,0.00919781532138586,-0.08575142920017242,0.0,0.0,2.5628137588500977,-0.01,0.02,-0.09,0.0
18.89231200,18892312,2,0.1,0.65,76.63,0.005536665208637714,0.012149594724178314,4.9622231017565355e-05,-0.0946263000369072,0.0,0.0,2.555781126022339,-0.01,0.02,-0.08,0.0
18.99228700,18992287,2,0.1,0.66,76.63,0.006398632191121578,0.013898630626499653,-0.006017839536070824,-0.06345446407794952,0.0,0.0,2.5518245697021484,-0.01,0.02,-0.07,0.0
19.09225600,19092256,2,0.1,0.66,76.63,0.007079439703375101,0.01316042710095644,-0.011053281836211681,-0.027275437489151955,0.0,0.0,2.5491552352905273,-0.01,0.02,-0.07,0.0
19.19225600,19192256,2,0.11,0.66,76.61,0.0071775708347558975,0.013127155601978302,-0.015411828644573689,-0.01027760747820139,0.0,0.0,2.547834634780884,-0.01,0.02,-0.06,0.0
